name,address,symbol,liquidity,volume24hChangePercent,fdv,rank,decimals,volume24hUSD,price24hChangePercent,ts,marketcap,price,logoURI
King Charles New Dog,5mD8BkmmQy6NHuZTVACQUJYdT7AbGiA7a5e5xcCUpump,SNUFF,9330.98090185321,19.280545031368632,7319.806728988012,537,6,44908.74854820961,19.884241425789074,1741010406,7319.806728988012,7.323995144973047e-06,https://ipfs.io/ipfs/QmZPkvJbyiAbBxu1inLmYeHL6eM3j6mNb1x5pT98iMfDu1
AIWS,hMqjUNgePRaRaFcvMh7WxMbmuBMBKQEubmruxwopump,AIWS,316444.99992749083,44.93395685058606,6452810.199003653,536,6,55272.255199317835,17.777527331928983,1741010406,6452810.199003653,0.006452810994070557,https://ipfs.io/ipfs/QmZ6dkBZ8G8gpB29P7sE5JN6JuKbgqeTeo33VhUvCxHHTk
NPC Solana,5ToDNkiBAK6k697RRyngTburU7yZNFZFx7jzsD1Uc7pK,NPCS,599347.0511980741,59.281622610339824,9591883.763453957,535,9,120147.65395977146,8.85268947345161,1741010406,9591883.763453957,0.009611370929379925,https://ipfs.io/ipfs/QmVrUvzyVg75MTz34TX4DpbXvBCwkN3GLt5toMisbwCSRP
META,METADDFL6wWMWEoKTFJwcThTbUmtarRJZjRpzUvkxhr,META,1893561.194832449,312.0188779397548,29422334.85963353,534,9,121145.30390980866,9.81595527883826,1741010406,29422334.85963353,1408.7110962519332,https://6hgaiayuroxlfrn3djpb7mx4ocwielgo2ovpj4ka4v47jsxj2p2a.arweave.net/8cwEAxSLrrLFuxpeH7L8cKyCLM7TqvTxQOV59Mrp0_Q?ext=png
ZynCoin (Wormhole),PzuaVAUH2tfxGZcbBR6kMxeJsBngnsPLFotGJNCtcsd,ZYN,497920.25425569527,656.7490617896506,1372272.1045309005,533,8,81194.33674068557,23.42828373663124,1741010406,1372272.1045309005,0.016528858487744158,
Rizz Eid,EMdkuD9MncQLnX8woCKyT4KXoZtyCH3LovKrEirtpump,RIZZEID,16142.121233349746,16764.619578334474,29256.74434878101,532,6,41660.79519721653,457.00689810655575,1741010406,29256.74434878101,2.925674434878101e-05,https://ipfs.io/ipfs/QmbjrMYuPgzy8wUWDCx2cD9ZCDcs9iseN6QpYYbeWe8CCT
TermAI,9DyoZhwJ6b7nphPcEvbZTAfHTx2M5BM2Pzv9GsbdxQB5,TRMNL,1249117.3573861644,-20.1615123071842,11072917.995072594,531,6,102830.42295170281,6.361772278603145,1741010406,11072917.995072594,5.2728265235486034e-05,https://arweave.net/BFS3I0kfsiNA-w1NkIndk_kjfGVPkdVBl9sSG8DCpAA
BADCAT coin,7MJuVYPNDxo3xh6U5kGVsrSxqRPaLzGNYunUUxGKY6kg,BADCAT,125397.78970891972,-13.775322126431485,1067525.7531191579,530,9,37873.101683449044,17.142907823567032,1741010406,1067525.7531191579,0.001372533658588404,https://gateway.pinata.cloud/ipfs/QmQYe8JBLpKfit2ZaJbQvnT1oup3USNrtt3bxdYYD1yvG4
Catana,GmbC2HgWpHpq9SHnmEXZNT5e1zgcU9oASDqbAkGTpump,CATANA,280686.1667778577,313.99087993368283,1113922.493585667,529,6,107270.59679513097,14.497028516354687,1741010406,1113922.493585667,0.0011139512897620127,https://ipfs.io/ipfs/QmNmoW49RXBbqF8F31r3xkoudXXeTqNe1dVe6VxpvmEafY
Tajir Media,4AdDFsG1xzz1L7zKGo2fbiqv256Z92u8uCcJCgYuTBLo,TJRM,206575.37107268296,149.38551930566578,41734215.49554598,528,9,69139.27017995733,-5.54162680192996,1741010406,41734215.49554598,0.04677981912356004,https://imgur.fotofolio.xyz/?w=128&h=128&default=1&url=https%3A%2F%2Fimgur.fotofolio.xyz%2F%3Fw%3D128%26h%3D128%26default%3D1%26url%3Dhttps%253A%252F%252Fimgur.fotofolio.xyz%252F%253Fw%253D128%2526h%253D128%2526default%253D1%2526url%253Dhttps%25253A%25252F%25252Fi.imgur.com%25252FIHBoT1n.png
Chudjak,6yjNqPzTSanBWSa6dxVEgTjePXBrZ2FoHLDQwYwEsyM6,Chud,469536.47628515295,94.47354253047003,2307785.1994326185,527,6,124580.39819799559,12.666124418936723,1741010406,2307785.1994326185,0.002489758988578844,https://pump.mypinata.cloud/ipfs/QmXRB5ujAAVNERmTPcmPT5aZaySVgNeAWVuXQNShWW2d37
The Adventure Dog,5Vove8DRNtbyV3bUXbdTRr5iTgG21YumdVEfFNUUpump,NALA,33690.22772226697,330.57916156470264,72451.29915742113,526,6,65432.636592972936,165.29917321397605,1741010406,72451.29915742113,7.262312699419534e-05,https://ipfs.io/ipfs/QmV35gRLAmW4Ssmo5onB4MUtUTh1pBuJYbwBiaKMSA1G9f
Pixel by Pixel,3f7wfg9yHLtGKvy75MmqsVT1ueTFoqyySQbusrX1YAQ4,PbP,118591.67366335775,145.76553504357457,1425308.4826908067,525,9,13890.622867070088,11.783307258536857,1741010406,1425308.4826908067,0.0014682538473676887,https://ipfs.io/ipfs/QmdRESVFxGTHHN8L1mhcPAqiXNZ1PMKytUCDFi5WaWTvMc
Sola AI,B5UsiUYcTD3PcQa8r2uXcVgRmDL8jUYuXPiYjrY7pump,SOLA,192316.78118000738,274.3898384956172,791863.9619575399,524,6,55246.88905467817,22.524821598206525,1741010406,791863.9619575399,0.0007919001179764112,https://ipfs.io/ipfs/QmfP4YRBNRXLeW77khp7jjr5nkNNo8XrnBebGgjgkiZbS8
BEER,AujTJJ7aMS8LDo3bFzoyXDwT3jBALUbu4VZhzZdTZLmG,$BEER,2263313.056321425,325.3313704344997,4598487.820563384,523,6,306992.97164920694,14.686927889383396,1741010406,4598487.820563384,5.270774333214468e-06,https://arweave.net/VLGzUkx9E4TBr3rGWehMfR_f42xa92VxA-JvkAIqzw0
Access Protocol,5MAYDfq5yxtudAhtfyuMBuHZjgAbaS9tbEyEQYAhDS5y,ACS,56440.37851216437,99.2693941833628,161822331.16216144,522,6,100243.55453980001,3.6699552272175544,1741010406,161822329.22304672,0.00182780192807117,https://ap-staging.fra1.digitaloceanspaces.com/1663691449945
sora labs,89nnWMkWeF9LSJvAWcN2JFQfeWdDk6diKEckeToEU1hE,sora,186042.46609326554,-13.012127174067956,396103.73553237604,521,6,57831.99081013554,-3.7502697997043066,1741010406,396103.73553237604,0.00039618208448901677,https://ipfs.io/ipfs/QmRGmN7XpJJMkNW3zRzys8xarWDJXvX3Vj6o1p7RWbg2EV
DORA,3yhsQKMeFDo3FN5vxRZnEvvr9cN67aU9qwrMrpURgHVU,DORA,373594.6044449407,-10.10525353035689,6337857.212433365,520,6,103132.61028173362,2.693506577306436,1741010406,6337887.399504596,0.006341821687066836,https://ipfs.io/ipfs/QmPUFM88tmizrK1JALte36UoGHFV7KdjgUhRFMA4ZM3fPc
ARA,Vgwzwt3ik9g8vNas6z7PM47zrY3MVVfyZNpJ7Lnpump,ARA,60030.85677554667,-10.554428581189851,216359.04930403928,519,6,79287.98118135754,28.510854852138205,1741010406,216359.04930403928,0.00021643171375535885,https://ipfs.io/ipfs/QmYrgLHWCkqAg2vxG5K7T2yddG66VXK1W6D9SaTX6tfB6Y
I need this combo,AdMdQDbd1YHmubgTazXBuCdMTKeNRTLTWpC2GtWTpump,COMBO,19013.29683335859,211947.16895653968,36703.43355821252,518,6,55157.55927004953,1280.2901454977748,1741010406,36703.43355821252,3.672425146468897e-05,https://ipfs.io/ipfs/QmaJTWKRUabmg5DdTpRGDLA799gbkCuWVGET84d4yJ8GEt
Peng,A3eME5CetyZPBoWbRUwY3tSe25S6tb18ba9ZPbWk9eFJ,PENG,582884.5195364302,241.99987535494282,2967246.8431179067,517,6,116647.3619450902,9.019548410790787,1741010406,2967246.858997922,0.029679885882479527,https://bafkreibmv7tbmuqqhm2foemzuy4o4bxqd677r3obw6igrtlmpe5k3j4oge.ipfs.nftstorage.link
STRIKE,STrikemJEk2tFVYpg7SMo9nGPrnJ56fHnS1K7PV2fPw,STRIKE,1202930.8831311953,20.225721413404706,68994486.7148321,516,6,60229.160297875,14.37130364360764,1741010406,68994486.7148321,0.0068994500667148365,https://gateway.pinata.cloud/ipfs/bafkreibrv2qtxa2ldfqcktdizrcufn4jcavd2bf3zrvvo7i6j4csqm3xfi
Neonchain,HC5AfSWUi3BYMrcDGySyWyXZzfkpfjAKAPt97uogpump,Neonchain,24942.847663768578,,53460.842120006506,515,6,48580.19107804377,858.6264079133423,1741010406,53460.842120006506,5.3460842120006506e-05,https://ipfs.io/ipfs/QmNUR3w8S2KjewC2tDg7wNxgGTuuNm2uxCGC7E4XhPXEN4
POND COIN - WARPED,3JgFwoYV74f6LwWjQWnr3YDPFnmBdwQfNyubv99jqUoq,wPOND,36983.03473357131,44.88884230352016,2076146.0241667302,514,3,67593.50762856497,3.5110940151549603,1741010406,2076146.0241667302,7.474285470757882e-08,https://tokens.debridge.finance/0xa1ce54b7a0543a9d569676a3ebf988f4704d8f7cd30206d078848ee5a4dfc29d.png
Gyat Coin,EfgEGG9PxLhyk1wqtqgGnwgfVC7JYic3vC9BCWLvpump,GYAT,360830.6848652917,63.21866334747085,2009285.4370689797,513,6,166552.87272023555,1.6133024295086145,1741010406,2009285.4370689797,0.00200932932659821,https://ipfs.io/ipfs/QmXneHb5T6mbhT2B8iQoRdjPELGL5XC51p7MxJFJCgRH2q
JuniperFox,CwrSEhcYGSN5x3GMtqhPdY3D39RbfpkmsKQcbsH7pump,JFOX,297152.74103895604,-57.73606857689793,6046240.987510096,512,6,374669.02785806323,19.43020888624791,1741010406,6046240.987510096,0.006046249247045679,https://ipfs.io/ipfs/QmNvbj1gws73tp9s1VhRRsXHjGT4TiozMZ82CR1UFkHvBy
Only1 (LIKE),3bRTivrVsitbmCTGtqwp7hxXPsybkjn4XLNtPsHqa3zR,LIKE,690517.8001726997,13.422321975937788,10454442.548475625,511,9,77625.63112205085,-0.6141349723381406,1741010406,10454442.548475625,0.020910351225527358,https://zbdf6pvmksjpci7njnig2cal2d4smxivlmhuyzdik2otbf5focdq.arweave.net/yEZfPqxUkvEj7UtQbQgL0PkmXRVbD0xkaFadMJelcIc
DOGE TO MARS,A3t4ap3oHBGRZATex6tFnCDZUdFqybTMhGPbTMzF9kzb,DOGEMARS,44711.391008114246,157.6132911051479,120747.4889827959,510,2,57592.793441523565,5.917010921768683,1741010406,120747.4889827959,2.875102501323708e-12,https://gateway.irys.xyz/HQXGwJ9HODSYJQSFagPHAbNcQFmLAo791HcgIT3AKcE
QudeAI Framework,3MyaQBG7y3SHLQZa282Jh2xtB2TZKHGzNp1CuZ4Cpump,Qude,226916.93372352875,181.86883153030448,529528.6551275607,509,6,57154.68401593379,32.091684227613186,1741010406,529528.6551275607,0.0005528085256527863,https://ipfs.io/ipfs/QmVVskYLQuvqxdRFa16CA4LD5tUiDdgEaWBH9LknQnW4HF
Brian,HhVM9vHUxbAiRZ9chEecxhF6UdkzveaCG1NC1C3spump,RUGPULL,172910.38029672735,-78.21309710388329,1198812.636457697,508,6,12872.307116879125,16.887157025953172,1741010406,1198812.636457697,0.0012006092774375548,https://ipfs.io/ipfs/Qmc79t8AcRjsAffVUUX8oFTRKeJXwpB1FHPqSk3aRLoU3N
David Sacks,pepEMw1rN49vkeVA6h5dvuva5i6ukQsbMJgNCvumwu6,SACKS,96766.63454764531,203.28298414640525,684920.6960331915,507,6,195775.17358440167,21.578797677879333,1741010406,684920.6960331915,0.000686862381448663,https://pbs.twimg.com/profile_images/1398157893774413825/vQ-FwRtP_400x400.jpg
Pi Network Dog,pi1RgmNaLQsNEyEAsrEjgmemojPwitwDAXc3zgseWWF,PIDOG,77195.36445426151,-30.353855146279646,28493764.84502576,506,3,74525.49250076526,-6.63966039805493,1741010406,28493765.205779705,9.069852390698313e-07,https://bafybeihi3pip5rxpo6dkwm3f6pgy6yxuiu55lgqlkqnjhpagldnul22dx4.ipfs.w3s.link/pidog.png
NATIX Network,FRySi8LPkuByB7VPSCCggxpewFUeeJiwEGRKKuhwpKcX,NATIX,2705504.933417663,135.05168366581552,66348601.2324826,505,6,56241.25546725897,2.5600329651144893,1741010406,66348601.2324826,0.0006644985555538908,https://arweave.net/W_syfUW9S-nKlssn1CMgZ4_r3tLsIsa2FRSeGxCSu9E
No one will remember your name,iQtB7gwpXTAqcTLEtVFc6MDMrT2RbGjx6nB8hawpump,REMEMBER,53027.25681839956,-67.84602730597776,199580.7322411319,504,6,48206.69909037584,17.41032418853762,1741010406,199580.7322411319,0.00020755627299788636,https://ipfs.io/ipfs/QmbATguhLFfzspuWCbXbzbzm7WP117HHcBku1GtfnPDksX
Deoxymethoxetamine,GWoPQpyPV7yPssPvV3fTtM3NBCwHaYraoM1NtmvVLwPj,DMXE,87402.89963109506,2153.9532813921073,172403.34879200775,503,6,150949.4292922498,109.57799624861575,1741010406,172403.34879200775,0.00017241103237416466,https://ipfs.io/ipfs/QmYuxWExJxWPKok59VbEai7kXdrodiJsKAfMtgUhybvUvj
Triad,t3DohmswhKk94PPbPYwA6ZKACyY3y5kbcqeQerAJjmV,TRD,98015.30205030755,245.8624822405452,1579584.003756695,502,6,23683.32058550972,13.083990228913999,1741010406,1579584.003756695,0.09011803504519011,https://shdw-drive.genesysgo.net/9ZgbDbP9wL1oPegdNj66TH6tnazEMFcMnREJdKsKEMwx/triad.png
Stargate,6WMCsn47LujngJz42foVFoaXjSeVZFWwLaSMUAZfpump,Stargate,169086.91325112313,39.747001030074856,2087049.048947805,501,6,81809.943650926,-5.967822245079065,1741010406,2087049.048947805,0.002087052484843713,https://ipfs.io/ipfs/QmegWwGRJMx3WdqpWJLjzFxTXQUnH8ZL9nJXtdpvo7mVkk
BAKKT,Hz4CJCpZky4YD75Zs2R2nBjP5wY6tYbraaT2hVZCpump,BAKKT,190179.86260178647,424.72040361630417,521516.975839251,500,6,87345.50961133026,81.47204567122901,1741010407,521516.975839251,0.0005215836937510439,https://ipfs.io/ipfs/QmTmf8fdHDtxE9MRNxFCKpQXemyStAQJ9twtMZrfDfWMjk
Poope,8Fza2Fi3gqR44vTSjC3RYfTgbRndCEgrsU21FBjYpump,Poope,35351.50454559971,-54.943365680287734,61807.66753784796,499,6,37842.55301810472,35.390874170084125,1741010407,61807.66753784796,6.182113969475562e-05,https://ipfs.io/ipfs/QmNTYCQN1P51N8ttYvc1MKif4qPQiqVEz91EnTxGZ1XzAn
YAPSTER,8CzPPqenpfRXvjE5DHfE3kMDgJhHwWZ1WXRzs44KsamW,YAPSTER,162442.30961896884,26.326922291460658,3061068.631454555,498,9,106284.51617146473,0.05381804770107613,1741010407,3061068.631454555,0.003343479483528188,https://yap-prod-app.s3.us-east-1.amazonaws.com/a5b4ef69-4de0-4a8b-a1b0-c8f34ddb52e0.png
Litecoin Mascot,5z3iCe53hUANTiG8Js8RjHNE2Arjik7L2CXLyr2rpump,LESTER,511862.90947329614,151.7827768270669,2392615.4434057586,497,6,256992.04981915772,6.758783067589985,1741010407,2392615.4434057586,0.002392670808574596,https://ipfs.io/ipfs/QmTfDueA3iQ2aXhTYSmhXsmJi5zxYdTF2bnzudEips6PbQ
Booga,6HD8P471NfBxL4U7hHVYaMGpKZwFk8WzC71SUzjvpump,Booga,71359.66905440827,-27.533493941070624,175026.8438908792,496,6,80454.18693163437,15.664559981634524,1741010407,175026.8438908792,0.00017506187939180754,https://ipfs.io/ipfs/QmWq8pUi8umZArgGeENTzuy2oELzWiR7X2Gqyn4BZtdPSk
Genopets,GENEtH5amGSi8kHAtQoezp1XEXwZJ8vcuePYnXdKrMYz,GENE,94013.887556438,215.65822222119,11287021.72886349,495,9,81487.69857239522,-2.036105042246658,1741010407,11287021.72886349,0.11287065930850394,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/GENEtH5amGSi8kHAtQoezp1XEXwZJ8vcuePYnXdKrMYz/logo.png
Rich Boy,Fx6hXuFPPtufT8oRkGfhxb7ifywMGgBUrYomBJDzpump,HUGO,7451.47275752868,,5664.587501893037,494,6,37145.072621952815,15.308756035425935,1741010407,5664.587501893037,5.6645875024594964e-06,https://ipfs.io/ipfs/QmXMHPT9t7A9HUm3CJM4P9uTU2fg4p58okfc2pLG85skPz
RIP Hurricane,HwtpYSriRCcM7e5dgK71LdEvdCz3gLy5QbTHy5hbpump,Hurricane,59791.350680915835,37.124868910769784,107331.15927035987,493,6,73685.21364576672,-6.031325644593202,1741010407,107331.15927035987,0.00010735375019558344,https://ipfs.io/ipfs/QmbcfkHpwMAE99G77oT99YwcHcjNsMfHPg4VvHYDoiDE6H
Hasbulla's Cat,7ZqzGzTNg5tjK1CHTBdGFHyKjBtXdfvAobuGgdt4pump,BARSIK,388034.43079087546,94.16949319755616,2962893.18680257,492,6,270811.85594193893,8.319497713043972,1741010407,2962893.18680257,0.002962967632833464,https://ipfs.io/ipfs/QmQGnY89VpTTxVvrVTvoqEqtptEBj4wE7FCDTA95xrFpou
Zeta,ZEXy1pqteRu3n13kdyh4LwPQknkFk3GzmMYMuNadWPo,ZEX,244399.30814000266,285.5268694904164,58785008.595011294,491,6,116440.88553303934,9.742549901678885,1741010407,58785008.595011294,0.05878510620888748,https://raw.githubusercontent.com/zetamarkets/brand/master/assets/zeta.png
SPORE,8bdhP1UQMevciC9oJ7NrvgDfoW8XPXPfbkkm6vKtMS7N,SPORE,544079.0116673101,48.282930327054736,4391711.151404216,490,6,103320.1036466736,-0.39019111849144705,1741010407,4391711.151404216,0.00439181262141121,https://ipfs.io/ipfs/QmfWyqv1MNpT59dvt7dt4S7NeVsfxftEpgtLfe4se8Ygox
bozo,EJPtJEDogxzDbvM8qvAsqYbLmPj5n1vQeqoAzj9Yfv3q,bozo,206220.6105847155,305.84183758507857,5355406.012905537,489,9,38647.113160256755,21.894686079994933,1741010407,5355406.012905537,0.006702917507896203,https://nftstorage.link/ipfs/bafkreiamobqahwlwio5syavvfkknvfecgt7osbsh2s4xizihgpsajethyy
Nibbles,3gC8oidaJ61fkB2QCYvm9xKMZG8szBgBMbuLAGgNeGJD,NIBBLES,236508.77459562226,-22.692031840955952,1941766.98975206,488,6,85958.4397535829,66.28359851318187,1741010407,1941766.98975206,1.3674552651372514e-05,https://ipfs.io/ipfs/QmWRS5CwWjfn1EJRAACRgfgDN7qD5SnwAzvunVQPCj9rYx
KIN,kinXdEcpDQeHPEuQnqmUgtYykqKGVFq6CeVX5iAHJq6,KIN,155388.7177521728,163.27310274232826,17891725.854052063,487,5,44550.557416729745,-1.1831033055747175,1741010407,17891725.854052063,6.678222684283844e-06,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/kinXdEcpDQeHPEuQnqmUgtYykqKGVFq6CeVX5iAHJq6/logo.png
SelfieDogCoin,9WPTUkh8fKuCnepRWoPYLH3aK9gSjPHFDenBq2X1Czdp,SELFIE,676682.4543745539,38.51523035573246,3070163.0770501345,486,6,163128.25259532576,29.537621652587607,1741010407,3070163.0770501345,0.0030709611309173743,https://pump.mypinata.cloud/ipfs/QmcrXYhDD6mcCWziAZfmMp9zwv1RvMAXaShBHEQzQjpaRj
THE FIRST ORANGE COIN 2014,73xTtkMED4nPCQjWCxMJks6KnDYodsxnsMvvJps7pump,ORANGECOIN,4981.277829648417,,4986.414416300226,485,6,111628.85002915189,0.04898598983458884,1741010407,4986.414416300226,4.986810653849867e-06,https://ipfs.io/ipfs/QmfYYXFMxo9A5kKjdFdefbk3Du4mCoYe8iHTtR1wWt7oec
USDe,DEkqHyPN7GMRJ5cArtQFAWefqbZb33Hyf6s5iCwjEonT,USDe,56464.785490832415,-6.319439147330852,4258663.140626581,484,9,187820.62677411616,-0.05970159430512843,1741010407,4258607.801927273,0.9985427016264752,https://arweave.net/qeSnRm_FIyp_khPfmg8o1zQeGO4AczDaEKe8jEUOzL4
Major Frog,CNyMaRR4krm1yAxfCvPXevNMArZZZk7sRqKwX68uCeJk,MAJOR,431647.2452533262,-28.615004872469836,6099547.581549527,483,9,101230.03728032055,17.96396174217585,1741010407,6099547.581549527,0.006174042233810595,https://cdn.dexscreener.com/cms/images/0JtsDPRgz5EnvmEq
Skibidi Toilet,DPaQfq5sFnoqw2Sh9WMmmASFL9LNu6RdtDqwE1tab2tB,SKBDI,596446.5625543118,114.51541118462868,4462774.631683954,482,9,138913.97384145085,14.823091089624885,1741010407,4462774.631683954,0.059568515798779906,https://i.degencdn.com/ipfs/bafybeie62hrgtq6vp5wyoquxlfftinudhq4k4z6bk2gf4x7jgb4ro2finu
21.co Wrapped Bitcoin,21BTCo9hWHjGYYUQQLqjLgDBxjcn8vDt4Zic7TB3UbNE,21BTC,1409896.6289125225,481.21216594665486,895408.1145188248,481,8,488474.67996296106,9.471422258524568,1741010407,895408.1145188248,93214.37127413631,https://cdn.onyx.21.co/images/tokens/21BTC.png
Bretta (Brett's Wife),DXBYAw9aQheMdujaLZYnVSpKSK4n8jMS7HfLbiv5RWnS,BRETTA,46398.58121299707,39.83557819365004,326793.37692521204,480,9,24789.363698157886,-1.4065535578366535,1741010407,326793.37692521204,0.00032720736861033815,https://i.ibb.co/Rj7zhmV/bretta-logo-100x100.jpg
DNA,DiSetnR7k57wmfvywJhUVjPwWfg54SdQKxQdJEBYW23B,DNA,234458.85289450374,279.9046412181926,964098.5226076567,479,2,57448.84340872029,7.966888050859777,1741010407,964098.5226076567,2.295082961274605e-11,https://gateway.irys.xyz/ntX969kBTCUGiMHtaiNl7uwiHEV6iwcsAs31lZG58qM
Anti Rug Agent,ts3foLrNUMvwdVeit1oNeLWjYk7e4qsn8PqSsqRpump,ANTIRUG,218849.7178457241,79.13603006755679,1765493.1343290017,478,6,93469.36323056114,21.73482924919305,1741010407,1765493.1343290017,0.0017658271533294906,https://ipfs.io/ipfs/QmPxdwgGkeKyCe7AaytihxJebnQmvE6YXa42UG8HFgqf65
Evan,GFUgXbMeDnLkhZaJS3nYFqunqkFNMRo9ukhyajeXpump,EVAN,392855.01048783085,176.0884239121201,3987886.4821331864,477,6,154696.8354959584,42.68296458618661,1741010407,3987886.4821331864,0.003988598456602508,https://ipfs.io/ipfs/QmX5bNDeVUqozu6NAhy1RhVTxWGkhMh7Fp4bknzASp7pUY
Cybertrader AI,4xieJTWvYfWGTdZYjxZNePjqGu74NexmcjLUpfFLVAPx,CYB,155363.70669768244,337.7471528385628,865496.3131334623,476,6,208906.68561173393,29.289350783859007,1741010407,865496.3131334623,0.0008945943489918427,https://ipfs.io/ipfs/QmdN4FuWPsQsjCuGSHRvptuKUh69hp5Nd1jb6DejvfcUaM
HarryPotterObamaSonic (Wormhole),CTgiaZUK12kCcB8sosn4Nt2NZtzLgtPqDwyQyr2syATC,BITCOIN,823919.7224826806,822.4893616514462,1029997.1060145493,475,8,139322.97857893677,15.624984647392031,1741010407,1029997.1060145493,0.09081252134538517,
Luigi Mangione,5XyKkFaJpAmsH4Tf2EFj3S61W3hC5cJhxNZQQ5h1pump,Luigi,655246.2488405773,91.50656139578697,3350220.667275582,474,6,146721.11011788694,9.736442936358438,1741010407,3350220.667275582,0.0033504479037653185,https://ipfs.io/ipfs/QmRAbhqKqemWGskRCYjiVoMTHA6uzY5FGD9tbc7PQ1XXzq
Greed,4h26eponcR8jc3N3EuQZ72ZCpurpGoszvFgGiekTpump,Greed,112231.1894471633,248.04181870582957,174941.12928061117,473,6,144478.23106877937,34.31965255344678,1741010407,174941.12928061117,0.00017499893895237537,https://ipfs.io/ipfs/QmRF3BNu3VYJJ4QPTVdSg38RA9NKpnmX2k29V7uJVcXrsA
Solaxy,CNscsLB3XftgExK9oJeZCHGrm6rVVhsHA3sWvouBkYmd,SOLX,154481862.1067632,,268777662.2158796,472,6,495256.35677677894,-2.002199278614764,1741010407,268777662.2158796,0.0019198404443991402,https://i.ibb.co/rK2RNpLw/Picsart-25-03-02-19-24-50-498.png
Pepe,B5WTLaRwaUQpKk7ir1wniNB6m5o8GgMrimhKMYan2R6B,Pepe,366226.5173565539,259.991789029721,1139632.7722870572,471,6,54590.623519157816,21.18772458585262,1741010407,1139632.7722870572,0.0011402225394022598,https://pump.mypinata.cloud/ipfs/QmZMTnCNYincJTTtNvxptHGEnB36F336C544Re5Zjo2QLj
R.I.P. Baby,2ybAFhy1H5zBAKzNchVRMooZyxiNfoFsWsx1Meoopump,RIPBABY,9455.548416509397,,10827.277339700855,470,6,80612.04203244162,55.8133358890572,1741010407,10827.277339700855,1.0828407745096324e-05,https://ipfs.io/ipfs/QmZdVKHjr7sm32XnddKjxaEUC17gMmEQFr4usD3fmvSQ6x
maskedog,8KP5ZEM5sgd8CMRsAT25dk2uqiLBuBoEd93KJkUcpump,MASKED,5981.489871332822,326444.9259978059,3177.66278453272,469,6,43961.53531978499,24.493930803385883,1741010407,3177.66278453272,3.1816423886634498e-06,https://ipfs.io/ipfs/QmWEqmFGJ16LdHFuCHptxcpcQ5ffjW4EQuVPCuVTU9q7sQ
Solana's Smart Emissions,6Tvcm9TykwfYPUptcmN3w4imBs2hbFCiECtY4Kjupump,SIMD-0228,28686.72855559366,-6.897129556338428,65313.6027329613,468,6,69631.31269705038,-5.735657640037719,1741010407,65313.6027329613,6.531569430947891e-05,https://ipfs.io/ipfs/QmNpLMYzMsbFvabwHvPrxtzzuq3BKryJM4VtJioHwAxdFn
Daydreams,GMzuntWYJLpNuCizrSR7ZXggiMdDzTNiEmSNHHunpump,dreams,709203.6000517346,312.9291183902478,9199533.962900253,467,6,174997.31984822557,7.92947744487237,1741010407,9199533.962900253,0.009201622923650359,https://ipfs.io/ipfs/QmPfRkbzpiBtH34ooJLPKGHsUtc6kswBy1owqbF5Hmn6uf
$100TRUMP,5WVJ5PdpPrMT49o8vZ4qYF3okCBxyQEaf6BREW5Ppump,$100,11890.016845014345,1110769.642746171,14709.347058364525,466,6,54956.29595181382,266.8289551333333,1741010407,14709.347058364525,1.4725724462607364e-05,https://ipfs.io/ipfs/QmWnQH2MxdpVF6ct1ermJ8S8Xm3UUtdsRc3eyKYt7mEPxX
FartStrategy,FSTRgYfDaudjDwFg5A9LQpDMq5vxqhskHq4rkjUMwERE,FSTR,333967.7947392919,102.59119365622726,1957744.1857152255,465,9,142621.4894527303,38.68387183030412,1741010407,1957744.1857152255,0.001957761791452978,https://elasticbeanstalk-us-west-1-767828742319.s3.us-west-1.amazonaws.com/webclip.png
UPROCK,UPTx1d24aBWuRgwxVnFmX4gNraj3QGFzL3QqBgxtWQG,UPT,453904.7217676612,141.79956331636043,11396170.127986688,464,9,42625.087812989295,6.586329328401598,1741010407,11396170.127986688,0.011409459463793814,https://raw.githubusercontent.com/uprockcom/token/main/logo.png
Monsta,GockpADmRanGLgQRE5fWwKEbXfqssmRcbierrJqCpump,MONSTA,144434.34261130297,42.583214662373145,1581165.706417967,463,6,109811.37268782475,6.276580201753824,1741010407,1581165.706417967,0.001581168439014475,https://ipfs.io/ipfs/Qmf5uyji1HHiqXjWtswYs4d7oDh77CLVUjcE3gcLrGEb7n
aLilBump,94WNnmzwou47Qcjq8z7xuCjMLjmbLdEuhSyF6uqwpump,aLilBump,14182.356369922098,,15988.944597494627,462,6,105231.96094959989,193.59025680795193,1741010407,15988.944597494627,1.59903528107368e-05,https://ipfs.io/ipfs/QmXRJ1wTWefJwga5Y5vF9hc3w5VFURWSJqH3DfsogeQHc1
trump effect,B4bztDWcEqkWxFHMgjzvyjVu2urS12SwNs7YCY9jpump,TF,30354.561611151432,6005.173681307495,46078.994952479195,461,6,74144.93290911763,166.22702043573955,1741010407,46078.994952479195,4.618034928386652e-05,https://ipfs.io/ipfs/QmYKmDPJwhnx2HUvTgYmcm6Lbs6QV6VLhh3tzZStKaD5bR
