volume24hUSD,ts,fdv,volume24hChangePercent,price,address,marketcap,rank,logoURI,price24hChangePercent,symbol,liquidity,name,decimals
74295.35170034872,1739982831,12733065.70210924,50.92049535599998,0.012733078212644586,2Vnei1LAmrBpbL8fNCiCpaYcQTCSodiE51wab6qaQJAq,12733065.70210924,990,https://gateway.irys.xyz/E7UeOqaUYjv9U8oNXdBB_43EpEVGUyJoK4pJsd-ZpZk,28.53748514265233,PGN,175017.28176127904,Paragon,9
36624.54090744239,1739982831,53422.94939027614,-11.32009650155079,5.3455700180383104e-05,4Y21SEHg23FQYAYBMCbRhmkftozSeFrbzF6eNvRVpump,53422.94939027614,989,https://ipfs.io/ipfs/QmUtyb3xviS38Vu64XKQZCLrJWM2qHhYxN7VfeqcqQz4BC,-7.083344126295599,WOMENS,25299.310055976002,WOMENS HISTORY MONTH,6
10386.03685723737,1739982831,41391.38665679093,,,BxqH6ei4k9LG5jdyNsSNzugyfiQHXWxWpZoxVG1wmoon,41391.38665679093,988,https://cdn.dexscreener.com/cms/images/slXYeLSTB1XbJxnY,,PEP,21973.614350799402,PEPEAI,9
1938.1502795688568,1739982831,29876.692052981656,15.831017201750644,2.9889496644337432e-05,7qhwYUXBaPTfWkhUpgWTjHAvdG48wRj5TLmTQ5Topump,29876.692052981656,987,https://ipfs.io/ipfs/QmbRnmnqXhXvpT56TjJ1QNpuF92WV1afvDpq4xyYmd6cF3,-0.9654757325163993,PEACH,32479.298055537194,Miss Peaches,6
30617.590618180016,1739982831,485941.27934716793,31.327218833893888,0.019437651455897494,BcHAcz6qH8TXLBnCMQNzKaor462jyxayfZ1vebuFsu9M,485941.27934716793,986,https://ipfs.io/ipfs/QmRHDcBKZ85CF9HgSyAzEmk1KcpUaYa9rqp6M2ysMoDWHf,-4.608398074223435,Jeeta,106370.03932387765,Jeet Capital,6
19928.499992917175,1739982831,11712.665907445695,,,GMvfuevGcVbjVkDDpKo2ukGtrYV7WtLhW89TV4rtmoon,11712.665907445695,985,https://cdn.dexscreener.com/cms/images/_7NuaKlYJkQIbkE3,,SolVr,10073.644118777156,SolReality,9
865.9462468008969,1739982831,115177.17835034247,-64.61815689738151,0.0001339310161785454,APmLv2VarkC5yEjjutYkeK3byr9L2KwCgrVMWHWsgaG7,115177.17835034247,984,https://cdn.dexscreener.com/cms/images/sEXM7jeHLpVRdpir,2.549819176467049,GUANO,58982.4221835673,GUANO,9
8023.045667916544,1739982831,184314.67340682846,80.14055318400179,23.602433563475202,AUrMpCDYYcPuHhyNX8gEEqbmDPFUpBpHrNW3vPeCFn5Z,184314.67340682846,983,https://assets.coingecko.com/coins/images/12559/small/coin-round-red.png,0.17472936406262318,AVAX,78871.58000802643,AVAX (Allbridge from Avalanche),9
26951.956095609858,1739982831,118525.05652456837,148.85465669329,0.00011857136166546225,8fa2RMQpmrFasXasYQ9ubMmpWHGWn7bK3smSZJN8pump,118525.05652456837,982,https://ipfs.io/ipfs/QmeYV1BEfNFyzoez9ST3TsLjp2cz49i3Dnw27PFXYQdFLU,42.45491705716558,JUSTIN,43761.580537986956,JUSTIN TRUMP,6
90507.07419650657,1739982831,601097.3046590479,,0.00013357717881312174,6ToSQLNPW9b8F7xhPGx2m9KgWXKLVQEWHbP2zqEbmdE2,601097.3046590479,981,https://arweave.net/qmmbReC9NGhEuNsALqx0sJ64iTbNfz0Bp4nLy6wwrwk,29.34136840140392,Pi,876452.7589482417,Pi Network,9
85631.24363882944,1739982831,3303886.420558768,-64.26532655100087,0.0033039011846927543,526A9a7VDdfr32EDWr3YDFgZk7BA3LjToAKG2WTbpump,3303886.420558768,980,https://ipfs.io/ipfs/QmYLLNmgggt6eVVJJBPyxpkG3nqhHg1naxBEenJ4VrQ2mZ,111.55238829763341,3AC,522745.75502017234,Three Arrowz Capitel,6
15521.923794903581,1739982831,56841.94236945742,,,DZ5e8iiB9GgFnN1gsM1H5AnqvXqgC3aoWRQGLDZcmoon,56841.94236945742,979,https://cdn.dexscreener.com/cms/images/ZlWZEoDIAzV7z6Fw,,TC25,26092.119372921607,TRUMP COIN 2025,9
6942.48601577509,1739982831,199953121.0098026,,0.19995312100980261,G5XyJm9KGQZH5X9RS9oz2zz6NxRCsQEdRLMCZ2peRGn5,199953121.0098026,978,https://pbs.twimg.com/profile_images/1866818904800063488/Qm4DW488_400x400.jpg,1291.9726746461204,KAITO,479957.31258195284,KAITO,6
42972.24224653654,1739982831,6596140.460031073,-43.72333322526363,0.00659825926097085,SNSNkV9zfG5ZKWQs6x4hxvBRV6s8SqMfSGCtECDvdMd,6596140.460031073,977,https://raw.githubusercontent.com/Synesis-One/spl-token/main/icon.png,0.21048310011279386,SNS,331956.1509227739,SynesisOne,9
13950102.368693933,1739982831,4349.008656055199,,4.349010297025395e-06,HkKxKaEfJpbL3iXKdYjes84i83uAnrZ58iF16qaYpump,4349.008656055199,976,https://ipfs.io/ipfs/QmdQm8ZGLaUCnCncFff83rbbnF1WWmUL2CuTFzWLGQbdYr,-8.785593836496362,XÆA-12,6836.762756586076,Elon’s son,6
14650.250810736867,1739982831,345100.5879979588,143.804897237779,0.00034513636597144023,6QSVGUEyBZWRshnXKhS96NQ97vGWiTu61SyHLAbYpump,345100.5879979588,975,https://ipfs.io/ipfs/QmXVUag77A8zmMLhvQRxdhhfhm7SmmkvLFb3SmvkGSiBZD,3.9191252824229497,KACY,183100.25315064975,markkacy,6
19562.915871778256,1739982831,408643.551312488,-40.45641232178138,0.0004086613456844822,E6AujzX54E1ZoPDFP2CyG3HHUVKygEkp6DRqig61pump,408643.551312488,974,https://ipfs.io/ipfs/QmUNDJbNQLDiwecHPGBLC1QdVv8sAahdvZLs6we7ibznTK,-6.819368139173065,Pochita,214192.5560162525,Pochita,6
13427.014870548486,1739982831,700808.1053862629,64.83122326342037,0.0007009023196223286,8J5e2FPmBJ1subEUeVkELpeBZv9aYUrMmfHys7sREeXr,700808.1053862629,973,https://pump.mypinata.cloud/ipfs/QmVCqwcJmxCVCswzYPgd6WwTU28wtZtVRvpawdJ3UEoTCx,2.1360911346296043,CHEXBACCA,101021.33100768358,CHEXBACCA,6
12134.374430244081,1739982831,420166.57104728936,15.982788920411597,0.0002148927128826235,26s3UGB9hund1qspApy1zYgCritxAooGg7o63BMn89Yq,420166.57104728936,972,,2.291582751544418,APU,114812.74431540667,Apu Apustaja (Wormhole),8
19088.24637470059,1739982831,368448.8089739832,-43.699775035721174,0.00036846223206727914,CvwWh9NVQJ12KJ3xqe5SzWAvdohdfD8sePo8STQApump,368448.8089739832,971,https://ipfs.io/ipfs/QmXnHN8H7XHqjSunG4aZz5SNMpisrnmp4s7TZLNhwMmBa4,20.815902833052554,VOYAGE,134105.8383983825,Voyager AI,6
3035.99227305391,1739982831,162342.75659264598,-43.79374832786091,1.6247774929570006e-10,5Jng6jkLKU1o8BNrCzTEMXMFvPjNJZTpdWR3Hq4RHJb6,162342.75659264598,970,https://gateway.irys.xyz/nG6qawTfi4Pmhkucq5ROFIFbDDZX-2aiKvIg2aEy7wY,7.040626654471445,SHIKOKU,56793.75472340675,Mikawa Inu,4
14036.54708896815,1739982831,15871.635132155548,39692464684940630000,1.5871635132271142e-05,BzXnjmizsybhQBjzEw2Nnw4TQGwzStPqMcvggw5npump,15871.635132155548,969,https://ipfs.io/ipfs/QmYqxVVqChM74eq6USQhPZJosTwfh92sn8R3JT17yHCXuL,243.83265113682282,MILEIDI,10182.736451534489,Javier Mileidi,6
28285.274060766173,1739982831,88176.83493703103,129.34227849504367,8.817810101777225e-05,AnZfSCJdna8EDFh9kgW6ZtpuwoHJUDnK1kG2tP6Kpump,88176.83493703103,968,https://ipfs.io/ipfs/QmTyWAXoQhT8Nt8JGRN9vM1PWVCWfujtXuxTjS3QbYab1d,10.032416323418957,STOOLFUND,33162.609127428004,The Barstool Fund,6
17437.927134015972,1739982831,202963.6898453857,101.32055947310117,0.00020316134736032766,8AS9yeGsAwvTs9gCDKMmB2MgX8NiSvv4uppH61yqpump,202963.6898453857,967,https://ipfs.io/ipfs/QmXcdcTd2LsrQi4G8gci6sBjkXSWqDotNuy72LQBZpC7T6,21.578899862293667,$horny,105576.19078902336,$horny,6
19125.515630427726,1739982831,12388.1136263547,-9.400955971605988,1.2388113626571369e-05,2iC9KT8guaAs4Mh4eyG7bF5zXiC8PM7kRGJMx528pump,12388.1136263547,966,https://ipfs.io/ipfs/QmdgeZ814pWCASYn8KiRE2qckXfsAqMYX1MXtcGKap2eVA,4.459791624770552,prnc,10516.90512615677,prince,6
24877.610268160373,1739982831,28358.808563704708,-100,2.837626207750167e-05,3cFVS5jQNVgFQxBJiuuZL1jKa3fs7uhCetjKHSSipump,28358.808563704708,965,https://ipfs.io/ipfs/QmbP4Mpa8SzaistrCPtvAk89PnJmztnKJUHkvfTycM4sZQ,134.94662391597046,dorime,23933.028895172207,dorime,6
11836.40595372326,1739982831,15301.846825551282,-65.95318071372321,1.5304304218724276e-05,8rsFrHiFHAe1qv987JvGQHEW4Fs8TUWFLwhpYFZ5pump,15301.846825551282,964,https://ipfs.io/ipfs/QmUvxuKgxFzkNZgGPVGffhzxYn1CMcwS9PYUYgeLfEc6P9,21.054201618356586,snailrave,14015.040217191072,snail,6
43630.62704109808,1739982831,3836963.7247579666,0.2195798431802367,0.09885779795763575,9LzCMqDgTKYz9Drzqnpgee3SGa89up3a247ypMj2xrqM,3836963.7247579666,963,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/9LzCMqDgTKYz9Drzqnpgee3SGa89up3a247ypMj2xrqM/logo.png,0.7708148095414137,AUDIO,877135.0831356118,Audius (Wormhole),8
16360.617343839616,1739982831,654544.5892145488,-20.426874929720647,0.000654619974211867,D8kgv5BRyfxUgTJGhkPJcw1Neo1eaneENC5XxC99pump,654544.5892145488,962,https://pump.mypinata.cloud/ipfs/QmTn7pyg4SxSfdSjjZ8KKqy35iPZT7ZnWj3wist6SHirDV,3.7338902353093646,RZLR,210877.23465700547,RIZZLER,6
34763.27646117659,1739982831,1134453.7920946542,-28.81435438442837,0.0011354333194539996,5csfa95Xf8ebiCwP9joQ7mtC8KwFvnnejnYx5FbYpump,1134453.7920946542,961,https://ipfs.io/ipfs/QmUDGykxbYP24DxbrrFh53z4VgDc6vwh98isrpJgWjFqwX,-4.617086864488845,XMONEY,148812.58705180467,XMONEY,6
11666.492797046933,1739982831,5638803.69375372,-84.9843331409228,0.0059995513762656745,DeaKMzAeZja3Mh5okZE6WUvygLP3Lfuvm6Rg78HqXTz9,5638803.69375372,960,https://gateway.irys.xyz/y0Hlgi1BbUfWCfJ2a407UrlViwN0Fa3cjLikgrVCpWI,4.253209419892125,SOLNIC,485800.3251508386,Solnic,6
45321.94717566995,1739982831,1108573.2395070249,327.54559083452887,0.001108898707850429,F4G2a62zv6EfDyXYpWLMMSH9kd9aXbVHATsVrsZjpump,1108573.2395070249,959,https://ipfs.io/ipfs/QmWyMj1qqYqAwcC6rABkxN1Hpo5xEncHVSRwb5iuB5TNyq,-2.2935905452317384,VRP,115504.110866935,VR Porn Coin (Offical),6
16982.941431261177,1739982831,5580.601158055913,,5.5809530438478745e-06,88E64q1mdGa7XtG6uLXcPs9SNkQznxU65nKqamFypump,5580.601158055913,958,https://ipfs.io/ipfs/QmcPVWFQLZZ9NtQ2awY1fm2Czfep2VSs6t6BSAQ8D69qxe,13.874450472546313,GNSLR,5547.9299661754,Good Guy Gensler,6
21167.381805728575,1739982831,4793.597212143657,,4.793597212143657e-06,QowuNVB6Awu1BR52VDvesnpNaJyzsvYvGHuPgBdpump,4793.597212143657,957,https://ipfs.io/ipfs/Qmc53GbRuZ5yLNpJoTSJD8wkwsG44JVTSMBMAbDPy1MCQp,-8.783116685471523,Upward,4793.839274518349,Upward Earth,6
6915.928134575565,1739982831,150701.8586709598,-5.03416541114563,0.86208787364538,H1G6sZ1WDoMmMCFqBKAbg9gkQPCo1sKQtaJWz9dHmqZr,150701.8586709598,956,https://img.fotofolio.xyz/?url=https%3A%2F%2Fraw.githubusercontent.com%2FSperlo64%2FSHIBONK%2Fmain%2Fbonklogo2.png,9.4060652765447,SBONK,64403.96476232178,SHIBONK,9
13979.384279657916,1739982831,5251598.408653572,-48.47337293158663,0.010099227715833744,EFFECT1A1R3Dz8Hg4q5SXKjkiPc6KDRUWQ7Czjvy4H7E,5251598.408653572,955,https://arweave.net/G8AqDuLaWPIscpPkCxFa21dKV5ebLXilia2J92wmdZI,2.8014530629913836,EFFECT,177639.63521246216,Effect AI,6
17757.583663510744,1739982831,1467550.521241326,69.45446172672386,0.014692262545105994,8CkiSHHJDHJV4LUoiRMLUhqG58cUkbyJRtcP4Z3mCXNf,1467550.521241326,954,https://ipfs.io/ipfs/QmWdNyavXiBW5jQPgEt7SR5c5AWSDSQGiUcKeuCS6KTStB,-7.259191225478248,POWSCHE,166305.17458553193,POWSCHE,9
17369.800149070947,1739982831,46866.56723559291,,4.6866583958390454e-05,KwpxRPPqVQGxyCz1qb4mXAaQpSHhoq1cHNLYGYTpump,46866.56723559291,953,https://ipfs.io/ipfs/Qmc53GbRuZ5yLNpJoTSJD8wkwsG44JVTSMBMAbDPy1MCQp,762.0040075096264,Upward,23572.447888116694,Upward Earth,6
46169.97883341591,1739982831,259419.57339628015,390.49765724931376,0.00025942019320674374,2uXNBBGxCG6w1fT86abYzfzKEEnF3T2sDcCwgdLtpump,259419.57339628015,952,https://ipfs.io/ipfs/QmXqTVui9Ro1oKeLW5VNXwiVYuePQmY52zic5e5e1MhT8K,237.27382579511487,MOOK,54020.26522053155,Mook,6
10884.928928084635,1739982831,417333.7213784489,-49.16057765067407,0.00041763923336342595,CS7LmjtuugEUWtFgfyto79nrksKigv7Fdcp9qPuigdLs,417333.7213784489,951,https://ipfs.io/ipfs/QmSH6yJkq3Yu92jynFeb5Crk5cfPXd3wTHz2gPmhJVsHiM,6.309530985704043,Manyu,230983.83898462317,littlemanyu,6
8899.926136518563,1739982831,38589.139420784806,-24.417106614139538,0.0019296591910344782,26UVG3D5QRufSirt5deWwENEi6UKizb895wY7czVgep4,38589.139420784806,950,https://gateway.irys.xyz/BRhTnnUSFyj6xZZg_xeyZlRmvxXjFUCK3YLEa7TRTCI,26.69260940535041,ONE,12991.719222214877,OneCoin,6
15439.887366871948,1739982831,518528.9264506639,15.64664852259777,0.0005186673767095038,2KgAN8nLAU74wjiyKi85m4ZT6Z9MtqrUTGfse8Xapump,518528.9264506639,949,https://ipfs.io/ipfs/QmXKVGQat4QNNDHHiygBTb2FoyZyoS4d5JcTWM7tZFGPLh,2.9653412305964406,SHEGEN,255040.78333568005,Aiwithdaddyissues,6
31725.91158420041,1739982831,250790.41155186167,74.25403782188206,0.0002508000639242043,6RKSNYuoa3vWCTm3dmzHEznZJFDqscqyhvv6XPbmQN4a,250790.41155186167,948,https://ipfs.io/ipfs/Qmbq3XPfhxtsAuRciuCdnSjwvhjiDaNdpjgKkiKk7reKx8,76.42155997999699,shef,59341.45990691334,shef,9
10394.952162165238,1739982831,13651.936797111235,,1.3652543570886484e-05,GjUQNAkeoZLaDN1HMcnfjNj4HXRTXAmSNKu38q53pump,13651.936797111235,947,https://ipfs.io/ipfs/QmU3vaYbA3zwTazisvjAS9UfMadxLz7vgFHkW7mG3tcZxc,48.46562209188907,YEHO,11209.106997126648,Yellow Horse,6
8744.549709353134,1739982831,67793.08007343298,-42.92970505678037,6.78589242967856e-05,3TiqAHBKLwey4DBLfdMyLDHvEYNniY8ebPCDML88pump,67793.08007343298,946,https://ipfs.io/ipfs/QmcETsXXQymVgperCSTca3kFa6rr3hSQoNPquFhuKAEChq,8.570782131237042,PI,32132.079073359822,Pi Network,6
13444.394099192326,1739982831,23380.651048649743,-39.87866157885229,2.339423101148731e-05,E3pNvJfG4jiYBSxjDorL7i9GV8XhmzQFMkk6EXrqpump,23380.651048649743,945,https://ipfs.io/ipfs/QmcoP53dyAqoT4T4u7ei5quJk1Yd4kgZpjzAnBgUbmcQTE,-4.024293891291021,AR15,20517.234025798294,ADIN ROSS,6
74801.87569300717,1739982831,55580.04445280471,263927.63056849665,5.591785936209772e-05,CBssnnSdKURaitxZG3tLEKbfZCL2fdRFCZQasKK2pump,55580.04445280471,944,https://ipfs.io/ipfs/QmWw2rHWzgpEPaDQrnvxsenuiDwjJbhk1MjYtPkdpcEByE,276.41004439252777,PROBOT,30427.548580836003,Pumpy Robot,6
17116.917136047006,1739982831,196264.51015193827,31.73869046681602,0.00019633522675956207,6jTQCFZR8JwvvenVGa3RzGM3a5YEagk9kQXDpHHdpump,196264.51015193827,943,https://ipfs.io/ipfs/QmckAZaY2BQvF6pfashKoFLnsWjwAx3HhaJ5k4bWbrizDH,-1.5925134536952668,kolscan,60514.62326818079,kolscan,6
31383.741949118736,1739982831,2090634.4703619448,-48.45694847986347,0.0008040785030893354,GKHgTd6tqvycgG3mqcZraSZDFR32hXhRgo6sZQtudMsC,2090634.4703619448,942,https://ohp7no4hnuopyn4hle3xf77oaflbn3hw2xonmc7pbyi6jwgkdfwq.arweave.net/cd_2u4dtHPw3h1k3cv_uAVYW7PbV3NYL7w4R5NjKGW0,8.442368417453014,ALL,253083.3680015963,Sallar,8
9079.428876774913,1739982831,11085787.654433098,-49.90173633405266,0.011425231779786,HHjoYwUp5aU6pnrvN4s2pwEErwXNZKhxKGYjRJMoBjLw,11085787.654433098,941,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/HHjoYwUp5aU6pnrvN4s2pwEErwXNZKhxKGYjRJMoBjLw/logo.svg,-6.422473867988284,PIP,34841.122772019335,PIP,9
42924.25592600296,1739982831,347072.74887420115,-52.957327333261276,0.00034707971481076345,DEZ9ShPfwKLJHxDSHtjk9ev8tjeHu72esAL24nHMpump,347072.74887420115,940,https://ipfs.io/ipfs/QmYb1BbbUoUqzo6SVtT9K9LEjmQd9FaetyCwu4dmztVCB1,-13.30120331588277,TLUNAC,62906.35188098957,Classic Luna Capital,6
5983.024912655796,1739982831,4743401.683225935,36.37622389698542,0.006832604312279906,HxhWkVpk5NS4Ltg5nij2G671CKXFRKPK8vy271Ub4uEK,4743401.683225935,939,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/HxhWkVpk5NS4Ltg5nij2G671CKXFRKPK8vy271Ub4uEK/logo.png,-9.693645896506167,HXRO,56302.66324439714,Hxro (Wormhole),8
6100.51032057233,1739982831,138880.61114291317,-12.458825360737846,3.3043482441356804e-12,7i5XE77hnx1a6hjWgSuYwmqdmLoDJNTU1rYA6Gqx7QiE,138880.61114291317,938,https://gateway.irys.xyz/KBV8NAzObC08CTCiYEjkDh_DJd1CKZ9DU5MPO6AuoCY,1.9032247805836375,RNA,59364.093861919784,RNA,2
9449.328476888,1739982831,92580.11132447288,-64.64344854639371,0.09264217835376672,BQ3F72yt9FVRgYrqCVCG3YohyBesDZ9bTuhGdmQ7GNEF,92580.11132447288,937,https://imageupload.io/ib/buy0hGfs0Eq69TN_1699677473.jpg,9.597736742668522,GROK,61203.69579237351,Grok,9
1362.772170844229,1739982831,2463873.254458118,-16.39295768953923,0.24638736167904446,5N8Y6hHipzH7QzQkiSaxM7r1iUaAzxqJuv4e5QXiy2rk,2463873.254458118,936,https://i.degencdn.com/ipfs/bafybeifkabyyhuixfdmwayfz3iuctdeit7cr6tavzxktgwydfsakhfaht4,-0.01283429840083148,O$TRO,177373.19261319027,Ostróda,6
16113.75278162288,1739982831,308189.6414192803,-27.282353914115546,0.00032830246021045984,SLAYg2S24PSaBc2Bs916E4PPbpiwNz3YmngLG6EKAc3,308189.6414192803,935,https://curved.pinit.io/9PpzNYxGRA8v8zFrTVHH6dn6HbuLEHR7CTTqb1XoGStF/b0091dfd-d597-4a91-b9c7-499223d4568e/0,10.874683566578407,SOLAYA,71589.76007671302,SOLAYA,6
23567.776741080597,1739982831,4977.1793268740275,,4.977179326885485e-06,48qYRHkshunKSccKosyn5meUgdCqbwSo8aNgGUz3WQ6y,4977.1793268740275,934,https://ipfs.io/ipfs/QmWyvVkWfJ4LwzbzVdSm6XELYBxBS9LsxKYb3qbhb4Qp2k,6.9614915491833935,RURY,4976.193333705807,Rury AI,6
19562.80629660945,1739982831,20841.309439065226,18.334454221082286,2.0848960766704534e-05,9XEAAbsCZ4PM2HQ43i2uWp7JyTGTUjaPUhjjQJZypump,20841.309439065226,933,https://ipfs.io/ipfs/QmUmWzSkDk6UqZ7aaKx5eJX133Z1Y8oN8uniqAXqDdyHa2,32.95856340811605,FIDIAS,17433.342709188895,Fidias For President,6
22811.32598407421,1739982831,27924.344295349223,53.274568627091256,2.793284394905615e-05,VaEDXcwMC3xef56e1D4xEDTMy4LyGbw6zt95KHspump,27924.344295349223,932,https://ipfs.io/ipfs/QmV9PthurKkzFZM5HW6ZBinbyWH5Aqaa8CPjfCWrNVz3iH,125.97342130825756,Unitree,19488.32352892594,Unitree H1,6
37681.4631211904,1739982831,13846.132949883635,,1.3846132951389416e-05,EqAZEc4G6G2nFw34soHyCakh1QQ8zHMox5Y6dFjmpump,13846.132949883635,931,https://ipfs.io/ipfs/QmabiZTbrrKB3DPGPPgGws6vrwHfY9UBADEHksjoh3BjVg,176.04064778891907,NotAIbro,11319.695752598205,"Not AI bro, its real",6
40798.465596550624,1739982831,4488587.07780859,-62.924892483170794,5.144794940698731e-06,AujTJJ7aMS8LDo3bFzoyXDwT3jBALUbu4VZhzZdTZLmG,4488587.07780859,930,https://arweave.net/VLGzUkx9E4TBr3rGWehMfR_f42xa92VxA-JvkAIqzw0,2.317728951164814,$BEER,2262728.167845998,BEER,6
39239.90663595554,1739982831,1297119.2221345953,2.373233078567699,0.00013002959624590008,Afo4NumBNHDXc7m7p6qjZ1pF3LbqYfG5k1CNrGve8rVu,1297119.2221345953,929,https://dragon.studio/2024/04/FalconX_200x200.png,-1.5044037688787162,FALX,827421.634552799,FalconX,9
4558.600871337315,1739982831,346945.9837817233,-46.87175913054202,1.0066369694147332,7kbnvuGBxxj8AG9qp8Scn56muWGaRaFqxg1FsRp3PaFT,346945.9837817233,928,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/7kbnvuGBxxj8AG9qp8Scn56muWGaRaFqxg1FsRp3PaFT/uxd-icon-black.png,0.006410636596185429,UXD,230443.31848706177,UXD Stablecoin,6
37575.6204367646,1739982831,1441815.8102011124,-44.7502287491871,0.0014419332217237312,CTJf74cTo3cw8acFP1YXF3QpsQUUBGBjh2k2e8xsZ6UL,1441815.8102011124,927,https://pump.mypinata.cloud/ipfs/QmWbaunQb25LtkEJLUgaXEseUviG1JdSdWB2xpcymw4zue,-1.3052046927999887,Neiro,656365.7971083579,Neiro,6
13814.695615754015,1739982831,174478.43630674356,306.0042658495056,0.0001745598477802532,2gkevSAUExkSUwwwj6uNbzwwNCXyzEBkGLg4wAyUpump,174478.43630674356,926,https://pbs.twimg.com/ext_tw_video_thumb/1878104676891299841/pu/img/VJXlW1OoM4Yuxbxk.jpg?format=jpg&name=thumb,28.78657582073895,CWH,114174.24012643292,cat wif hat,6
4225.709570606936,1739982831,171236.15080136707,-49.23587127395423,0.00017288401527931836,i3s1iZgKxLNs39S9JDceHmFtVhJH1WFZHkGNWFUmoon,171236.15080136707,925,https://cdn.dexscreener.com/cms/images/HKlg009783btr6V_,9.676852975776168,BD,45805.30421095975,BlackDuckrwa,9
49667.80963379903,1739982831,6568.505109745688,1441.937367582675,6.568889403783763e-06,DnfFvU48unhunxBMi1JmisemJTWcuu4FYvAHgQrkpump,6568.505109745688,924,https://ipfs.io/ipfs/QmZ8qWSqXZNtxFwhyp233egvtKA34HpKNDoJP8FGfWGrrv,20.367344947971745,Doodlerick,6417.00742878937,Doodlerick,6
2757.3394381821545,1739982831,158315.93117889864,148.62929071933124,0.019400437678210168,E3yUqBNTZxV8ELvW99oRLC7z4ddbJqqR4NphwrMug9zu,158314.62849394052,923,https://minechain.gg/icon.png,-1.4366138988671067,COAL,28039.817200756075,COAL,11
