marketcap,price24hChangePercent,name,logoURI,symbol,volume24hChangePercent,fdv,price,ts,decimals,volume24hUSD,liquidity,address,rank
1274054.7273240858,-0.25576841991860333,MAMMAMIA,https://ipfs.io/ipfs/QmReMQrCXLAxcVxS9c1reaVSiEwQJmoBdBbXRSsGJ6E4Hz,MAMMAMIA,-24.1369428895288,1274054.7273240858,0.00021275098703876056,1740837601,9,12997.331632756843,376984.18115736736,DcoCE6yfxviowUKT91qKTbr31kQnFaWFAVXCTHgvJ1Tk,990
76685.3637448469,18.425763185396317,mixue,https://ipfs.io/ipfs/QmW7wkhh2qWEEAU9pAanQeSU8iUWy33xmu1SCv7dCeCLG2,mixue,-16.323488459005873,76685.3637448469,7.685496436281082e-05,1740837601,6,30873.769468172377,29453.37099057145,5eyHZb7ZRFbWoXsFfXsdHT8ESbqHjaRduQowrtmDpump,989
4090210.8354396205,0.04745930855408192,PAI (Parrot USD),https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/Ea5SjE2Y6yvCeW5dYTn7PYMuW5ikXkvbGdcmSnXeaLjS/logo.svg,PAI,-31.764689390462447,4090210.8354396205,0.9683861084721714,1740837601,6,6726.685659186016,68529.87874804679,Ea5SjE2Y6yvCeW5dYTn7PYMuW5ikXkvbGdcmSnXeaLjS,988
57292.64889245571,-5.679234847088432,Jacob's minutes,,Jacob,26.275918502431,57292.64889245571,0.5732013519443611,1740837601,6,34015.43104418601,46545.824924628185,SgjrtWywmtF1HMDp6MJeR7jpPLYYeVToQqVDGZytime,987
134835.6614145926,21.35029439678217,Mements,https://ipfs.io/ipfs/QmdvS72MPoLv5H2eaD5pdUi48baNxJT9SmmYqwitGXBbAh,MEMENTS,165.6000122837028,134835.6614145926,0.00013484614413218328,1740837601,6,6878.585141925987,72110.9390879018,FB4oRMhbV8kD6YH6hRErmdUxPPFrz1LdQfwE9JDNpump,986
609758.2210738196,-5.3216220595094965,wrapped dog,https://pump.mypinata.cloud/ipfs/QmYZTR6fusRLrSt7C4BrWQeHP8kWpEy2pzEdNtjfmTxSn3,wDOG,-60.585962072029034,609758.2210738196,0.0006098393131215705,1740837601,6,8958.616460722935,272013.50738235755,GYKmdfcUmZVrqfcH1g579BGjuzSRijj3LBuwv79rpump,985
32254.415821753144,-3.756007699142442,St. Patrizz Day,https://ipfs.io/ipfs/QmUzKo3AaDrzFUsBDcabJWqJZY2cc4y3ow3VHupvUZLg6a,Patrizz,55.07626479590121,32254.415821753144,3.2255272820761874e-05,1740837601,6,8805.427242550133,12528.960258274048,41uyQZS136cQtwcnAHvvDHS2waXPXmVgMw91bnn1BvX4,984
18163.45600480172,16.434800554165992,GAYFISH,https://pump.mypinata.cloud/ipfs/QmbLBug6ejKKrMnB25CWAqDhK4b3Za4aDXzx1GJinNNoUu,GAYFISH,28.00173695136724,18163.45600480172,1.823851929223167e-05,1740837601,6,12924.341896543705,15268.150240147514,DRmZvE74eUWrpbAbH9UGFsjxknYGyL63YLPS1aVfNiK1,983
283832.7354619761,2.674095476391607,AI Schiff by aiPump,,BTCPETE,5.41305700915107,283832.7354619761,0.00028383273546197607,1740837601,9,3643.0658482189874,14335.550893816377,BtF8GEjYbb5bJG9NAa1HU5u28qC59RYDTpotMofPJaiP,982
1338807.8279098338,21.794676228082295,Sensus,https://ipfs.io/ipfs/QmYxDsZxBR3A8wMho48LZ4DFxKN9BanSQPoqBxoHBLTFKN,SENSUS,148.71760832237726,1338807.8279098338,0.0014183067930093212,1740837601,6,98197.09212775185,190173.14909054598,F8tDt7QRAYicWQPK5LTh8kZR4zKJPdTiEq5dwCcVpump,981
164822.07993132377,-6.188333596229395,Boys Club (Wormhole),,BOYS,-64.44118604191715,164822.07993132377,1.004790387054548e-06,1740837602,8,3884.0033943762533,39466.8458005057,9cLx6w1fN6b67VxsGxaFaCTgQcNqsA51p4uMWdkgQqmC,980
5022.27418927412,28.773294546077437,Trade on Solana,https://ipfs.io/ipfs/QmcxZPBqeZLrgETmnDm4ueC3FzNm6FxkT4cEvnyy3tGgvX,TRADE,355.3106892326232,5022.27418927412,5.022274189322494e-06,1740837602,6,5018.376227668241,4949.099493072922,4AViQ3S3Tdbgm2dPuE56zio6h8WamM1wmDPi7zK1pump,979
4491.948717472549,-1.3698449561169548,Happines,https://ipfs.io/ipfs/Qmd7STL79Skf67yPeMBczMt6rekmpRfB1AStWDm4JNNXcf,Happines,,4491.948717472549,4.492609845246462e-06,1740837602,6,177759.92318226962,4472.544772840227,8hhSCQtqSzwaxN6Q1LijccRALoM41QXfdkwRa4LPpump,978
582049.7375596081,0.20105371235466624,FOMO RADIO AI ,https://ipfs.io/ipfs/QmYau7Hq9Ydd2DLgT6PBPdcKUS4wEQjVV4mN76tNxZTFKS,RADIO ,-63.617931533213124,582049.7375596081,0.0005820992015052963,1740837602,6,9716.389665277187,140485.06847394755,B4gipVUHKJ7keVN3MWEYDQCHjkdoXGsbmZoTSJDZpump,977
341697.9987052454,2.147668496692208,Scoutly AI,https://ipfs.io/ipfs/QmVWd9dFNUt1wCQTMksLyQBHAthz99XLjMLJS8MqtNUBtY,SCOUT,-30.197555408279896,341697.9987052454,0.00034660847269411506,1740837602,6,15803.11707067781,166662.9660092208,GLPdQwGtjcynj3RLraenPeR9v1REnpdyuciPBpVipump,976
15483.873696965744,38.59330587727181,Just an Easter Guy,https://ipfs.io/ipfs/QmSEPiYpz6tcBn9DXWiCgXxZxLZShgR3aE9K4i1nCPagj5,Easter,509.0209280710501,15483.873696965744,1.5486253574196915e-05,1740837602,6,5909.7842954140315,11343.651299331199,GATV5nqCbEPe3ooTcUYxMdbygHHM2QTQiQD6Pz2xpump,975
177869.9566675978,0.9841723360350941,NIXX TO $25,https://ipfs.io/ipfs/QmUqEqGA4eY3Emy18b6tEoE917vsSnKEYJnULqnaCCLkKE,NIXX25,-36.7960550623011,177869.9566675978,0.00017787093684321493,1740837602,6,21220.71084648853,44971.64252552541,6UJJLMeXWnmhrZdqpFAPuQ8ktwg8wpHyGmyRUsHRpump,974
366848.43650583696,7.3517917044699725,Shift AI,https://ipfs.io/ipfs/QmSsZZqxmS4g67ucPkgVy5oub3Vh62gcFrAsGh1dY6rtPz,Shift,-26.172921402016392,366848.43650583696,0.00036685710756083437,1740837602,6,22786.793817330607,94656.12027070805,2NUEQdSpFFGhssmT9LFUn67gAucyajmgscT7zsizpump,973
888445.0961163149,-0.7727890311354001,ANALOS,https://arweave.net/Xz4j6YRjmjA-HM-T4648jcytqnprUAZyvMmLj9lmkzI,ANALOS,20.78486796042532,888445.0961163149,8.887075270172604e-06,1740837602,8,13412.122032514162,221429.92903384715,7iT1GRYYhEop2nV1dyCwK2MGyLmPHq47WhPGSwiqcUg5,972
880267.5763272259,13.294553594866583,TAP,https://55kjwfuizw5icxsd7h4hd4yyfm27z3yt56yqxtnpt5i73ez3xhca.arweave.net/71SbFojNuoFeQ_n4cfMYKzX87xPvsQvNr59R_ZM7ucQ?ext=png,TAP,66.64771711378586,880267.5763272259,0.02322700669749292,1740837602,9,4930.549321155477,52530.42458552166,kiraZUmSnzgfVfhrdvNj6hxHFaPFTTUk8ioY98cbh6G,971
317989.4379394354,2.7979776870853232,Cheyenne,https://ipfs.io/ipfs/Qmet2g7BaHGWDxQ4uGv4vmLbZyTmfVqUA2Dbiw63vZSguh,Cheyenne,170.43359761469594,317989.4379394354,0.00032123766621303015,1740837602,6,23912.54934508536,119244.53075570801,UrAE9vVdrWxncikcCRp7TgNqEsArFtP22iXzH7gpump,970
218110.46976441192,2.178289863391867,VALOR,https://fidelion.io/metadata/token/valor.png,VALOR,46.73805353758726,218110.46976441192,0.0011410944366488664,1740837602,9,6321.286545554129,70590.6037762687,VRTvcvUwYkCcZXtjEHfkoBT8yk5CDrQ6BfsJZhjzZdK,969
196059.82368078924,9.058095217522737,Taylor Swift's Cat,https://bafkreifiumvigr7mq7udv2ueolhsyscjcyoe5dpxcpepetdrsdh3qac5re.ipfs.nftstorage.link,BENJI,-56.54984376786,196059.82368078924,0.0001963104803053201,1740837602,9,17655.805383039493,53726.29265397204,CPjDhhBpwEsLygNuczKcNwBPgMeni1xLomD48x51MyYU,968
979159.8368690431,13.297311015694525,BASED,https://gateway.irys.xyz/5FYezdbP0qkd5PEohDNNFyx7uaIkDOBslb9dwbcnEek,BASED,-46.90438793956911,979159.8368690431,0.0009894337129501872,1740837602,6,17480.72330756844,195793.53264921854,Em4rcuhX6STfB7mxb66dUXDmZPYCjDiQFthvzSzpump,967
45983.7336649011,-0.1772414246751838,Wrapped Ether (Wormhole),https://img.fotofolio.xyz/?url=https%3A%2F%2Fraw.githubusercontent.com%2Fsolana-labs%2Ftoken-list%2Fmain%2Fassets%2Fmainnet%2F7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs%2Flogo.png,WETH,-62.82791332648804,45983.7336649011,2152.7745738875296,1740837602,8,7102.470286619859,23623.456791680528,CSD6JQMvLi46psjHdpfFdr826mF336pEVMJgjwcoS1m4,966
4878425.50448992,-9.875223405265384,Keke Terminal,https://ipfs.io/ipfs/QmWiitmUsXyBRFrSgafpRN1Yyv5h6StVTYaPn5Mw2Hx4E3,KEKE,-80.95695856582398,4878425.50448992,0.004878439891114002,1740837602,6,30117.28524217746,271773.07427462575,Gp8GVGPc8QCe4Jn6ryG5YKokG5bjKycATEzqpeyspump,965
148290.66653545768,-1.1282042087971358,CatSolHat,https://i.imgur.com/6dJWbbL.jpeg,SOLCAT,211.21901086540157,148290.66653545768,0.0021273031255111745,1740837602,6,3782.2340176779485,79891.46081211751,E99fN4tCRb1tQphXK1DU7prXji6hMzxETyPNJro19Fwz,964
125219.25698701668,-7.859868728516001,EGS,https://npcnnhpqtqjqlgwqqoic.supabase.co/storage/v1/object/public/tokenURL/uploads/EGS-1739902860928-logo_gif.gif,EGS,65.49799863394156,125219.25698701668,0.0001253369284352906,1740837602,6,13116.09731598016,34416.916582516125,5B9rz8LXB9mcVsv84NFSeNVbP3wULXNr22xxHqndrug,963
87984.90022696332,33.93061659980024,CHEGUEVOBLIN CLASSIC,https://pump.mypinata.cloud/ipfs/Qmaq4thDh3j5UBdZVDGgdbFq2HpRuqJvk45YJxpCzXLZEy,GOBLIN,72.00351748721019,87984.90022696332,8.96682021754941e-05,1740837602,6,29705.456305934047,38385.11428439492,BRA6fTTeennkhwDGhs2oGa6Feoa4Sa7jtjWSLir4bY5J,962
24500.593982141752,5.766110320153057,Musculoskeletal Android,https://ipfs.io/ipfs/Qma1b8Da7QGFihzxatopTAnxnYq9EmGPTYqMbSjQexSnSA,Protoclone,300.75107175700765,24500.593982141752,2.4520574066863425e-05,1740837602,6,27054.215226186112,17210.688898393088,8cx9c1ADWt2AT1v819rhrjTp3uFin6twJPdHm8FCpump,961
183958.67058855193,15.043502040153818,NUT,https://ipfs.io/ipfs/QmbBQEnWAn1MhFYrkzhLNGknHcbBeFRno9KDhhhPgcLCjC,NUT,792.6918356264762,183958.67058855193,0.00018396403772961086,1740837602,6,24258.16451060053,43579.96916081517,GKvVTouMd7HVxKLjTbLb1BT1y8MoYetRiKTANLNJpump,960
70334.56776150754,24.12038533499263,Peanuts Brother,https://ipfs.io/ipfs/QmW55DKajBkpmyme8r7kJzdyRSUNN3mQcQWC8vFmfWzp3z,Wally,39.22003426719102,70334.56776150754,7.035449211727445e-05,1740837602,6,13941.817946887459,52189.31354814059,AFy7FjjKWhQjyebp1dWoJwKUxiPwop9Y7LDFBcPYpump,959
895620.558765325,3.7775323806121075,HarryPotterObamaSonic (Wormhole),,BITCOIN,-42.26612195986864,895620.558765325,0.0754065864782006,1740837602,8,48456.661786222394,674656.5761942024,CTgiaZUK12kCcB8sosn4Nt2NZtzLgtPqDwyQyr2syATC,958
59317.32876683645,154.41824897662178,Unknown,https://ipfs.io/ipfs/QmeKeT3DrcCKQJNiVxpJHq71TybvvuJ52qLx97TvvwwijQ,Unknown,525.504320859178,59317.32876683645,5.9336544187509754e-05,1740837602,6,38450.09885074248,24982.147926581943,75dK3gzL5tu5R5cZCvZwC5Ggku4Toz56YBj5HFWbpump,957
801737.6782188658,0.2568934335753973,Convo.wtf,https://ipfs.io/ipfs/QmTR1o3SaNe45NM3TTdVvhipi8PY2VVQD9ggVP51Vev2pu,convo,-5.195043037070919,801737.6782188658,0.0008018340881847519,1740837602,6,33009.5187610628,147302.14312433611,KnrmAHo1wW2fGqVXcSZSpo6kmiKam5vNbDByrURpump,956
792099.3609976176,-1.2414786966660594,Simon's Cat,https://ipfs.io/ipfs/QmUDeNDuacgt5SK4fVAqG72NbkBr8BULk7BZjfnKpDdyFF,CAT,87.12337261379277,792099.3609976176,9.637123280747221e-06,1740837602,6,93157.82645080202,604359.2170059757,3joMReCCSESngJEpFLoKR2dNcChjSRCDtybQet5uSpse,955
3922277.6497563547,8.294002155339957,all in doge,https://ipfs.io/ipfs/QmZzHqG4LLZbQi8JEPvbFatfGR1mHvRRDVARwNgse672pJ,ALLINDOGE,-78.7094630687066,3922277.6497563547,0.003922286258959803,1740837602,6,41147.75018244995,204020.87473375254,HyDKNdnhZNVYQMruBevbNsUWruA9STmAQrS4srXApump,954
904313.6075241781,0.6194057841719663,Andrew Tate's Dog,https://ipfs.io/ipfs/QmWJ6BkRe9aVYd6o8iZYrMBPLv8hYbZRaTkyMzykT9NPE6,G,-56.77757234842795,904313.6075241781,0.001130596731233878,1740837602,6,31983.41358729036,188572.22506740247,AXNgt2tyXdoNR3VaXqtN8E91m9ZwKCJrVHAX6r7Dpump,953
8215.737896249952,81.18223681682666,TIRE PUMP,https://pump.mypinata.cloud/ipfs/QmNZp3Gy9P3MLTcBgFNKr1MBH5i6coD55AvcwepKfWu7ad,PUMP,-100,8215.737896249952,8.280061770144081e-06,1740837602,6,29486.014998044266,7392.891510097199,3GRZp8UoFjnz6g8kYv8J9qnum6t65iPxQoqNjTSrXge9,952
782456.6040873448,22.52246941534586,Late Capitalism,https://ipfs.io/ipfs/Qmdf1onQvF6HtUmanueUDtGgrQXR3X81c5QqmtGo7cr7oP,L8CAP,59.415517050662835,782456.6040873448,0.0007113347728937241,1740837602,9,20764.68467876722,842604.7512450223,78E2eW1QBg15cinNR4wfFzu9SJPsDXQKR29SNpApg78J,951
29795081.335930724,-1.6226835625193692,Solend,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/SLNDpmoWTVADgEdndyvWzroNL7zSi1dF9PC3xHGtPwp/logo.png,SLND,-47.20450867655758,29795081.335930724,0.3291428408761675,1740837602,6,4614.832581688914,256251.5870088992,SLNDpmoWTVADgEdndyvWzroNL7zSi1dF9PC3xHGtPwp,950
85450.39678434265,-4.859501826136642,Starship Flight 8,https://ipfs.io/ipfs/QmapFJp9mdcxcmKXVVNNvpdcmFTWruadYsoJzS5NLMq6Wd,Flight 8,-32.28733015151265,85450.39678434265,8.545148984421173e-05,1740837602,6,29893.684863926628,28590.680404866005,3saeqKqWNAsSEC3RzJ8ZzXZar1NHiXibGpU8Unh9pump,949
9113675.904646479,-1.9152114768550696,Borgy,https://bafybeidakxizcbtirp3evkpuadcapojwag6ymggm5y5bfc7p7dceg5gpeu.ipfs.dweb.link/,BORGY,-53.51352163746378,9113675.904646479,0.0001172289652206064,1740837602,5,10299.842264878645,301729.2314282244,BorGY4ub2Fz4RLboGxnuxWdZts7EKhUTB624AFmfCgX,948
1575157.1262853113,-1.2845813576814242,FartStrategy,https://elasticbeanstalk-us-west-1-767828742319.s3.us-west-1.amazonaws.com/webclip.png,FSTR,60.15978868208809,1575157.1262853113,0.0015751712895075009,1740837602,9,55971.59283759899,287268.56244849635,FSTRgYfDaudjDwFg5A9LQpDMq5vxqhskHq4rkjUMwERE,947
256418.1936012044,-0.6635990369152416,Wrapped AVAX (Wormhole),https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/KgV1GvrHQmRBY8sHQQeUKwTm2r2h8t4C8qt12Cw1HVE/logo.png,WAVAX,-23.572325443878945,256418.1936012044,21.38529843261736,1740837602,8,13114.906359196986,102297.7865128427,KgV1GvrHQmRBY8sHQQeUKwTm2r2h8t4C8qt12Cw1HVE,946
86265.89997807979,-7.746707625240316,DIGICASH INC.,https://img.fotofolio.xyz/?w=30&h=30&url=https%3A%2F%2Ffreeimghost.net%2Fimages%2F2024%2F02%2F11%2F634fe5c96b0177f787cf9a59_logo-and-brand-identity-design-finance-and-crypto_03-min.jpeg,DIGICASH,25.908853381842334,86265.89997807979,0.08718972014138812,1740837602,9,19297.658065574582,18320.24181282676,EjJhYzvz2vhmZrq8fP7offFpeuTxdP1dWJuW1q6w8cHH,945
590353.2102179053,1.177156966260954,LC SHIB,https://ipfs.io/ipfs/QmcEtA2jyaKQeWcdtVPspcL1DXYoChME83Dad3djZowAox,LC,113.70100431078136,590353.2102179053,0.0005904066394349676,1740837602,6,32846.60081474081,114201.68862655302,43YakhC3TcSuTgSXnxFgw8uKL8VkuLuFa4M6Bninpump,944
29018.046893831008,41.54293249230034,Microwave AI,https://ipfs.io/ipfs/QmVpikjaxm27e4kk63WG434vi3vBT4SED5aWEyxjHSzwQV,MICROWAVE,79.29117530772511,29018.046893831008,2.90234722916962e-05,1740837602,6,17263.247933355797,19709.592185446905,F8HJqR5DzGat4XbypvNZXCSyapmrdzYybHp6F6nEpump,943
53634.51875198484,26.451010000904272,Layla Network AI,https://ipfs.io/ipfs/QmaQkGD7ywG4cULWR68Szf4tMSqGSNPmR7To9T1AuYoxBk,Layla,26.988893177088507,53634.51875198484,5.363768048639376e-05,1740837602,6,32999.77230829046,23594.250819549616,95bAwNpQFZXMPG4gn1m5YsMZyT2Kwf1ECpTJT6EGpump,942
31083.486436410418,-1.6455158047801515,G̵l̸i̴t̷c̶h̵,https://ipfs.io/ipfs/QmPyVU2VgZkseWmG6rJi6MC5aZLcBKyA7G9wgSPKEDxbLz,G̸,-30.78263495915255,31083.486436410418,3.108598096803305e-05,1740837602,6,10984.284963877075,16932.34470579443,BisWxpm5FgcktaZ7hNbyjPGbepQA6x3kJnLfn2uVpump,941
16289.813317419994,10.704263261924007,WAR OF MEME,https://bafkreiceatjo4ju6y7k5u67ou34jwrx7yjyex6xf3qr3cpojjug2zs3xvm.ipfs.nftstorage.link,WOME,6269.466930914903,16289.813317419994,1.637939209519307e-06,1740837602,9,9950.979262807115,7208.68653332616,2JpwA1PFLMzJjP7bsREK2AuYGwRH6WZ4xZ2hMrTyNFT6,940
63800.34687358862,49.41217203150873,Unknown,https://ipfs.io/ipfs/QmZsXRxvRP42DejYHDgKpZBzyFxqaHQhirSwxsPqHFjNCo,Unknown,110.55517296490254,63800.34687358862,6.380882781018216e-05,1740837602,9,12994.22540467404,18820.73374921017,4yCcLXswoYbicYLZDpTaGQWcPNUy2yNwu1MhPXNbY52u,939
342975.8438326804,10.479515217814933,el gato,https://i.imgur.com/YNGCpzs.png,ELGATO,89.53504042896392,342975.8438326804,3.4308140353297416e-05,1740837602,6,10208.278597592358,115830.94313865164,F47vvwFYuLioQsqEVAjqdY6Yihc8wVRiUcfHGcBR9XUs,938
55824.82040967655,3.3482525378992207,irffan's minutes,https://d1jed1sess45wk.cloudfront.net/profile-pictures/irffanasiff.png,irffan,-11.642386027193673,55824.82040967655,0.5582800816102854,1740837602,6,13701.744334328505,44020.54233413818,SASEF8mpRqE9DkcKLRvAuTiPyPnhroRxgCuxRAEtime,937
326134.3690445446,-5.900270572072699,DOTCOM,https://ipfs.io/ipfs/QmVyNSw4fVzmteSyJh3PZsLbREL1gcpZ2xPwzKnmnxJCqZ,COM,13.599972029234126,326134.3690445446,0.00032616579668773424,1740837602,6,16240.858413548527,86889.65500302131,8K5CdkJTbp4JeiGGPQx6Aq26ETd5eqkCxv3ciDpcpump,936
687249.3944294046,68.07238325103872,White Boy Summer,https://bafkreidj6mokshjwyykli4zxn74ah4o6udof5hyrqehopcn2z6vjdq6puu.ipfs.nftstorage.link,WBS,38509.91249048552,687249.3944294046,0.000687277418168104,1740837602,9,128140.1048382926,251842.94878633242,GJgHsc1HU4ibmzW6oWQr8L2RRT95ATc1BoNuLkp94AwU,935
4336.912101498475,-3.3660860996683986,wheres my hug,https://ipfs.io/ipfs/QmNo7HjJDqgjmJe6cYHmjCwV6sUWgCoGyUPetNT7ahDyms,hug,,4336.912101498475,4.336912101498475e-06,1740837602,6,21706.800286848185,4327.041613893511,2rwkz6nZyM9jNusCyBj6THLKCz3ZxUB8fqsSgHjdpump,934
826086.795687596,-1.3236967976217147,Coin98,https://coin98.s3.ap-southeast-1.amazonaws.com/Coin/c98-512.svg,C98,-56.91732895949916,826086.795687596,0.08260962043710358,1740837602,6,5726.90699064534,59622.278889945,C98A4nkJXhpVZNAZdHUA95RpTF3T4whtQubL3YobiUX9,933
791956.2535151008,1.05096357989517,Step Staked SOL,https://step-public.s3.eu-north-1.amazonaws.com/StepSOL.svg,stepSOL,-75.91220684266221,791956.2535151008,144.5973234140032,1740837602,9,23795.344647703714,1327457.5078812079,StPsoHokZryePePFV8N7iXvfEmgUoJ87rivABX7gaW6,932
64713.6757087911,20.329761813903957,USAID,https://ipfs.io/ipfs/QmdkyHG2mYwxxMC7RDjut6U5FA3cZzEqyyaDYAXNzQ7Q4K,USAID,0.5374338118672418,64713.6757087911,6.473272218508317e-05,1740837602,6,23057.87559834302,44191.816614562726,6P8ixuqGZpfyHAxyxbU4a31vsMiFiCQjBzVV58gPpump,931
616.4313722735056,3.982129143776008,Il pulcino Pio,https://img.fotofolio.xyz/?w=30&h=30&url=https%3A%2F%2Fcdn.discordapp.com%2Fattachments%2F912336086913679371%2F1203898678780235786%2Funnamed.png%3Fex%3D65d2c504%26is%3D65c05004%26hm%3Dc6319335e6f45dff79741f4cccf9ab16918bc963fd582be21f1c35e85d89a2ba%26,PULCINO,-100,616.4313722735056,6.261962918992325e-07,1740837602,9,12245.166755639504,1110.3176856258642,2wG45k4EHKSsipGMEmwTiMaMSi1u54vvSXRbqsD7oTYV,930
26700.3860798821,-9.212003651949162,1st Microsoft Quantum Chip,https://ipfs.io/ipfs/QmZ3SEPSE5SiAd5ms71XxNQah8mzvoXkgrcjSHYFh6QGQ9,Majorana 1,-42.522847479099454,26700.3860798821,2.6705745060354574e-05,1740837602,6,8293.52789480785,17766.574824898926,DoqdZvu4DFrVXtcPxee2utCkGdUVQpmpC3q2B4Lxpump,929
6757.526919617886,28.015143559474346,Toby Motre,https://img.fotofolio.xyz/?w=30&h=30&url=https%3A%2F%2Fcf-ipfs.com%2Fipfs%2FQmdhoRBxCTioyqaSnFwEBxYEwcCZqCVoRyCupSLjfUNZcF,TM,-58.75033306217809,6757.526919617886,6.757526990364963e-06,1740837602,6,8539.773108239284,6335.177010614102,7FBC5fGCJLeSVhwBUx1amJLQMqRJJwmjg44qpDzzCWVB,928
475538.9191614098,3.520391870944525,Amanah Token by ADST Network,https://gateway.pinata.cloud/ipfs/QmejVthVRmYTxbxFX9c81rCArfqJyztLx4yRZu7yEGNzFB,AMANAHADST,50.76898498279437,475538.9191614098,4.852437950626652e-05,1740837602,6,8054.929799091991,17623.21579973813,GQx65W2VwBMuo1tp7F9pKT5xPfBEx5T33Bn2KEyiVABw,927
2069679.6761985768,23.826299247724993,Sallar,https://ohp7no4hnuopyn4hle3xf77oaflbn3hw2xonmc7pbyi6jwgkdfwq.arweave.net/cd_2u4dtHPw3h1k3cv_uAVYW7PbV3NYL7w4R5NjKGW0,ALL,53.79029800104328,2069679.6761985768,0.0007960191125793407,1740837602,8,35419.23618968406,216488.0844611361,GKHgTd6tqvycgG3mqcZraSZDFR32hXhRgo6sZQtudMsC,926
97193.36505777999,25.588646765127283,PooChain V2,https://ipfs.io/ipfs/Qmb2Lq6vRbAm8GtirmoTFnuKzpzYLVQKCPGSFN3mLe5J6c,POOP,-9.123032593519225,97193.36505777999,9.719727611197634e-05,1740837602,6,21605.489118790836,31921.633461743597,2d6UM4ocm5zENYsviZwYWRuNduYd21mWx1QKf3Z824aN,925
