decimals,volume24hUSD,price24hChangePercent,address,fdv,liquidity,marketcap,name,rank,price,symbol,ts,volume24hChangePercent,logoURI
6,9677.375534511888,-49.78024574854278,4JC9dELKEVGjcazwY7LgMnTtPPTJK1qSdds86cwbpump,3803.1953467347307,3803.461929538879,3803.1953467347307,YOU SHOULDA SAID FECK,490,3.803195346734731e-06,FECK,1741096807,,https://ipfs.io/ipfs/QmTfkiHQRgmFHorfW6JKyhvHdfjduyqKBbpX4JyCtxWriL
6,5740.602835066955,-9.114401675125611,EDx3uMVFdN89EiH6gCH1r7XQN1KW42HxHBjBRroVpump,24242.440176483233,16401.4651998742,24242.440176483233,Golden Age,489,2.906448335479788e-05,GLDAGE,1741096807,1044.040606236927,https://ipfs.io/ipfs/QmV8uPMB8iFev9LJDcx9fLcWrYSPTr4rZjpJ6n9ww8EtaR
6,10010.931636816504,4.6645650143209725,2fupFYsTQ1urR1VkayPzrPoqYEyKfg6yB8niGFuepump,5471.327297550862,5624.411033654493,5471.327297550862,pwelon musk,488,5.471333258228041e-06,pwelon,1741096807,,https://ipfs.io/ipfs/QmWGeZsgr1WcBSLNqyEt6DeBZBnki3wP71TtGBBpa4S3Fk
6,3457.0348332293624,-3.886437135595237,6aX4JpENiByPzvoJ6j4uodvaRCty83bGPjH6Fb8Cpump,4036.3799342959805,3737.054536096457,4036.3799342959805,Unknown,487,4.036379934295981e-06,Unknown,1741096807,-100,https://ipfs.io/ipfs/QmZF1gkbKxNRjkyXkYXpjxjzEz7CLurJuNG4Q4UUewMtmm
6,9570.00065485317,-13.143184759076986,8VPSrUWd68EHhmk1pJxi4pbihTS2yjqxDUisEm2Ypump,3841.9167554223836,4547.913089132276,3841.9167554223836,pwancake,486,3.8419167554223835e-06,pwancake,1741096807,,https://ipfs.io/ipfs/QmNXzxWjFcyzXARMXhDbFkeD4BeQpxVDtt8oHqXvqU94Wt
6,8571.265786999933,101414.84259683864,BAAtWbs4VRiLbBhdGxkHEUYL8Vc3ZFZsfF289Qdtywti,7359104.656524696,72070.56825893515,7359104.656524696,Infinite Token Rewards,485,0.7379858530894624,ITR,1741096807,-75.55418907543341,https://gateway.pinata.cloud/ipfs/QmdKJxvuhGrhAVNucKk4sSCRg6hFGkt5avzQPWqk3iRy7y
6,2293.2909459020166,,CgNePAbb19MEoCPL2azxHqUtrugsiyiL4ZJbaHgnSKM8,3392197.809198374,767885.8004886652,3392197.809198374,Fost,484,0.03152335791105998,FO$T,1741096807,-29.91316127814799,https://i.degencdn.com/ipfs/bafkreieno6zdctpwojzsdibcdnsp6kp2scqs5cwt3ye75vkkwo62ioor3q
6,15871.943773387327,-5.930813090099746,6ffHgzamYvzre7uzGQkpdvT9kKG9VoNgLR4qCRVBpump,3895.797443391759,3884.2739704617456,3895.797443391759,FLIED LICE,483,3.895797443391759e-06,FLIED LICE,1741096807,,https://ipfs.io/ipfs/QmbhdkUTaaTa8zzXjLrAGrAhyPAZ8eWecydBPrDe1PNK3v
6,5749.378192281987,1.2427394127831417,7d7jZLzHHefeSDqJj9EJhTrA1Ujmsb3saxs5vPdtpump,33771.16446067967,17745.847593306513,33771.16446067967,OVO COIN,482,3.377268190310306e-05,OVO,1741096807,28.664037893414328,https://ipfs.io/ipfs/QmNkYgMcq8exMQXYGf4XU5bMJaya4PVdFXrgwPp7FnjTod
6,3423.38564162571,15.302942269565856,4KbbSacSGPBxs1JH7YH8dUERh1NQNJQytJUCnt5mxHyo,47244.9231996461,24742.850694856752,47244.9231996461,minecraft,481,4.730172914613654e-05,minecraft,1741096807,12.222422963743888,https://pump.mypinata.cloud/ipfs/Qmd8SZk3sFJcz3TYCQGgTSLd7Go2tW47CDfdhxBKqb7as7
6,9491.073958297548,-42.79190615261991,4ruYCMSxuFSXDY9VLnmJLrDVMUC53rJaR71DPmEJpump,3802.8003211555674,3803.065065372838,3802.8003211555674,YOU SHOULDA SAID FECK,480,3.8028003211555674e-06,FECK,1741096808,,https://ipfs.io/ipfs/QmTfkiHQRgmFHorfW6JKyhvHdfjduyqKBbpX4JyCtxWriL
6,9262.410754577642,-20.561547771400072,GwMhZXPD7HMRfert7no67XXadcdDTiHBXira13mspump,3847.338121038795,3843.83379491033,3847.338121038795,Canelo,479,3.847338121038795e-06,CANELO,1741096808,,https://ipfs.io/ipfs/Qmb3EeULBEm1N3viNH637uXpcLuvduMX7GqhLyv2LQwYe7
9,4591.168927849215,-7.792593592715464,3kfKL6YXk6eptN6csLk8pgb8M4vg5rbMx2bBg6Bi4o74,43355.02359990674,11832.34191033045,43355.02359990674,Solana Spot ETF,478,4.361679204741082e-05,SOLETF,1741096808,-76.4792057505816,https://raw.githubusercontent.com/SolCrypt/JsonHoster/main/SOLSPOTETF.png
6,8663.848866831615,1.2796889016473458,7NcG9jD9pr4N1J4pNBAw3T7f4WAB4628enC7fHmzpump,34997.470804264005,18030.585424386136,34997.470804264005,rvls.gg,477,3.499837203130848e-05,rvls,1741096808,,https://ipfs.io/ipfs/QmbMmBQhzDk2myzo7p6BMdSAsrADiQoDTFnTsF59Ta35md
9,21748.31849489664,-2.277273463851885,gangqfNY8fA7eQY3tHyjrevxHCLnhKRrLGRwUMBR4y6,825942.843359591,694307.230709719,825942.843359591,lotusSOL,476,169.51496243056727,lotusSOL,1741096808,-67.1235258289729,https://arweave.net/G9bkE8AlT7NBw0E6sBKtPziO6toOhI5Y6jIzU27klec
6,22321.369364396647,-8.850098519089661,4U4vxDHnEq2uvMKCRiruGkCDT4b74kysnBJpF9BBpump,3868.1105261281136,3894.297675798425,3868.1105261281136,twencher,475,3.8681105261281135e-06,twencher,1741096808,,https://ipfs.io/ipfs/QmYyh1FVTFnHxrFKGDeK2a3MozMuNb9fPACtWTGe9dpUiR
6,40591.288057,-0.103455281699364,5goWRao6a3yNC4d6UjMdQxonkCMvKBwdpubU3qhfcdf1,224616.53447142447,50082.324548648205,224616.53447142447,(PoS) Tether USD (Wormhole),474,0.9986159138761658,USDT,1741096808,482.91845760484347,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/5goWRao6a3yNC4d6UjMdQxonkCMvKBwdpubU3qhfcdf1/logo.png
6,41988.03303805759,-12.894661633304544,FAkjs8S7naRuSxjWsooYU442RcF3GzFRUuRXMzzdpump,3851.2304293520633,4141.869552988021,3851.2304293520633,NEW CHINESE ROBOCOP,473,3.851285319726783e-06,PM01,1741096808,,https://ipfs.io/ipfs/Qmbwn3sZD9EA7qRT6cVZdNnkHohftW1nQxc2JMnW8no68W
6,22872.1493288431,-45.189694896916485,F6sdtNrmPzZnMNSKgWiHrGiBDiQmqo4AfReHmXYwpump,3817.5144374948986,3817.5558293072017,3817.5144374948986,I masterbate while On Pumpfun,472,3.8175144374948985e-06,PUMPBATER,1741096808,,https://ipfs.io/ipfs/Qmb2dbdeLwMjM4eScfYazGA3MCdtBPCjmT2wf27jZRPfuL
6,4359.37646864973,153.2794552065812,A32bsYdMUZBfacZcNtmKv94aJ68Tqoyhyt7A5TQApump,51349.02231002679,28246.01402978251,51349.02231002679,SOLAXY [PRE-SALE] LAYER 2,471,5.1349739268956746e-05,SOLX,1741096808,613.9589697914554,https://ipfs.io/ipfs/QmY53zvZw7tTt82saVawBfeArTLkE82KqciWXVD25gUiXo
6,4009.678832170233,-5.325167087835737,GURERuYLCRCS33YqHfmkHsEw4BFi3fMRUWUuKPBGpump,4168.086126829601,4298.797066237631,4168.086126829601,SWOLANA,470,4.168086126829601e-06,SWOL,1741096808,,https://ipfs.io/ipfs/QmXpatkXPPcMDUqij3jNrx2gbvAPJAmbd5uJujD1zaEKE2
8,3484.906310942582,-1.6028704118954988,9mV4WUukVsva5wYcYW4veo34CNDiF44sh3Ji65JNdvh5,1910192.7029786175,1736930.9909759252,1910192.7029786175,Elephant Money Stable (Wormhole),469,0.0804763859040402,TRUNK,1741096808,75.65496452406428,https://elephant.money/img/logo/trunk-logo.png
6,98009.96013153039,-18.603278751400516,811UytW5EetwHYionBn2wVHcWjWmwAHd5qS4e8LYpump,4106.041083129227,4101.022762243563,4106.041083129227,Orange Coin,468,4.106041083129228e-06,OC,1741096808,-100,https://ipfs.io/ipfs/QmeaC1jrkZZph8r9yfMS4Cd2gepm9aqWrjtfNsxwnjW4Xj
6,9978.794918045369,-2.6923832538089982,4adh4qxKPADZt6b6y7JhUSgkRK6gd8WrZLpztnWKpump,3966.882354527844,4230.926068225866,3966.882354527844,PWEASE GET OFF ME,467,3.966882354527844e-06,GETOFFME,1741096808,,https://ipfs.io/ipfs/QmbXLUkaZhjh9FPFjU3jKZcwbnGsCED7toTwQJX81boAxP
6,107399.45199075647,-5.225386618976991,8bKH9Huz4BTQ7gv4X26b8fbbGvDUKsfrnKX54q2Npump,4369.252055406575,4363.993448761851,4369.252055406575,JUSTICE FOR CHANCE,466,4.369938323659749e-06,JFC,1741096808,,https://ipfs.io/ipfs/QmRKpbEq4UjfE6SDoWdE8f5WM1vZ9PDKUxnqCHXqNiYgmy
6,13627.776005439055,-83.76860973477316,9LJxAvAWizZi8z5QY8E7j73Gzznt7hBt7MKK8k9Dump,3845.6770334523417,35443.9296638794,3845.6770334523417,TRUMP LIAR,465,3.845677114211561e-06,TLIAR,1741096808,,https://ipfs.io/ipfs/QmbzQjSpHsRAm8WPwXoeT6vUGWGhoWCq3DB3qNKgUmoaUZ
6,26341.853918187153,-41.47741411745176,GQXdMZo9hjEq6qTd5vZZwyAReMKYgaqtFDRfR2yzi3gZ,3848.7249000988418,3880.576069793138,3848.7249000988418,Psychic Dog,464,3.848725347053052e-06,Bosley,1741096808,,https://ipfs.io/ipfs/QmXUPgbyUahRk8YsVV6JdE3NTW1ECTEpZjjvXKRMo7KC3T
6,29854.489283507217,-16.076779707495245,AMcdEUDocLJhAyXhJmTo1NpLg48PMcthQNShM8WRpump,3815.617729606678,3833.193848386356,3815.617729606678,Fullport And Pway,463,3.815656483942412e-06,FAP,1741096808,,https://ipfs.io/ipfs/QmP6CuiTMH2zPMQgbLfsjFk5dBbFvkBQBc4xsTJWB3Zsd8
6,21773.097149899528,1.468766029908215,GwnMR6Dsa4sUrMhtkVR7EaCrjGpguoDoHruoa3vhpump,3185.0897914890015,7528.541403220945,3185.0897914890015,FAMILY,462,3.337819013064295e-06,FAMILY,1741096808,-16.648037286233006,https://pump.mypinata.cloud/ipfs/QmUCwPFpzZA7TT4TrTgoiHUpuzRWBgFQCjvowTW1LxAi6z
9,222.49528606890843,12.847313496150443,B3r4aADKT34PcW9ephQoj2FhqG9GnJZSgjtcK2Lh4b4K,2279.8131749278537,1993.7930917210883,2279.8131749278537,TheJR ,461,2.2879697872192906e-06,$Legend ,1741096808,-39.66865850672943,https://gateway.pinata.cloud/ipfs/bafkreicgiqsgvcppcn6wa243fxsqdj2hwmwq2sla7d7ul4h2hcmetjptea
6,1300.9853479399762,20.493591060976538,GB2MVW5kTvJ7WehuDABytq7aHU1R8b4uJVHym7umaSuD,1047.3119146467147,1344.3823934323113,1047.3119146467147,Cyber Ghost security ,460,1.0481756637175105e-06,CGS,1741096808,1710.8170169765845,https://ipfs.io/ipfs/QmU4cq4fSV1NNLH7jU8kK7NceDczFSwPXDPQvZcK82X2kZ
6,33921.382666411744,15.387392197320175,3HkiWGwZEkXVgc9ndGvB6pb8DKCx9TWkccTcxeL8pump,4582.27594880396,4540.307176564116,4582.27594880396,birb,459,4.58227594880396e-06,🐤,1741096808,,https://ipfs.io/ipfs/Qma7Awy6PRpwuuVfWqcTSQrHPhoPKQM73bMs4aBhhcjwWv
8,14992.09709161929,6.365164885686002,DhuNPyaMF7n8rYs9goo32bcptkoo5bPhWBF67ftLVjsW,347300.98866954213,54223.39600619036,347300.98866954213,TDM,458,0.0036595294892741276,TDM,1741096808,-40.036525528955316,https://cdn.shopify.com/s/files/1/0091/3942/1262/files/Screenshot_20240707_215345_Chrome.jpg?v=1721751511
6,1702.0317109804205,11.376820304057913,3n9Dk5r3GWAqPhRtUFmhBxGRQ4cvU7gQ6zJBj4Y9pump,9557.823871576828,11835.135392643057,9557.853364928844,Solmate,457,9.585868890585743e-06,Solmate,1741096808,2624.6307240236397,https://ipfs.io/ipfs/QmencFNNuyq5dXXkcefxYEujHarPoDFBQNAy4Tm5nHsN4f
6,33058.052177774414,0.3360530267014519,BE66ND2FsZ9DodCduf1w9VW3doKRfjWzZszj9aJSpump,3846.8789560255145,3842.511429896069,3846.8789560255145,Please Allow More Pumps,456,3.848277221990932e-06,pamp,1741096808,,https://ipfs.io/ipfs/QmYCQ2Bp7tZmFFBgA71kUD9TAHHT85sesht6gY3tNTj2cL
6,24164.05144131112,-54.91532782410031,7SDC2YMH2ExDjEqFuHCCRYkLTLyi7n18SzD31jdMpump,3827.23312948433,3849.1405064592655,3827.23312948433,gooning memecoin fnf,455,3.827233550383329e-06,GoonLagoon,1741096808,,https://ipfs.io/ipfs/QmNggNhrQm8e4yxQyTSZhtFzkhc8PHXCMQiJfK8w9Zse2U
6,11145.587078442022,-0.18332423187213795,D7XqcenZEoDxH4CVwB7osNhggvNY5EjBF4YSysWUpump,4023.4844787849856,4007.10107410634,4023.4844787849856,King Von Literature Club,454,4.023484478820236e-06,KVLC,1741096808,,https://ipfs.io/ipfs/QmS9FjEiBoUyaGX2bDoCdMNzPQBAKeK7bW57xuDHjYoSk2
2,426.78873538397283,-1.9785128621561052,BJz9EzCaCiXV3hQPiNUuAqzWScujmW7s7ELntrV1Y1aT,9901.279175372492,13373.439319411842,9901.279175372492,Honeyland Land Fund,453,0.09902269402312724,HXDLF,1741096808,-31.322066852305703,https://i.degencdn.com/ipfs/bafybeicbag6gw7fymlldep6hede6esabpyjdycnz2y2n22adpsut2eybvq
6,31826.59609454056,-8.437884864805277,9eGjPcBacYj6h381Fu3CdLgWNHoLwMUuKBvMk5popump,4179.691442107598,4166.361459112737,4179.691442107598,Trump USD,452,4.179691442107598e-06,$TUSD,1741096808,-100,https://pump.mypinata.cloud/ipfs/QmRdAcGQS1dGMAMJjinNLqdeGeh5GWbaKtuQDm44TLVpev
6,10197.382630907425,9.02514885709513,HiF7FQzLZX6n6nm7iT6k7x8uUJxhrEcb6z5JSj6hpump,4486.934915194538,4609.107499816655,4486.934915194538,Trumpus Filius Maximus,451,4.486934915216281e-06,TFM,1741096808,,https://ipfs.io/ipfs/QmTVbw7mbxs4HpWk5AJLB23VF7RX87fZizXcTLK4exFhQG
6,20761.5922627157,-19.94393130431476,4LbCXRRLpHhTg9QbMqvdJXEXTHaaXrAgVbHjYfEEpump,3827.1349492048007,3800.9773033360993,3827.1349492048007,I got rugged by $ERECTIONS,450,3.827135762066319e-06,ErectRug,1741096808,,https://ipfs.io/ipfs/QmYvVuypKLhzHNwH31NM7zcatQMVM3QZ9dbReauZ2f3pEL
6,27055.035366269956,-82.9048794903409,74NUcteHX6DY3MxLfyPv5eJNyGd8ukL72pPHjAQWpump,3841.088564287787,3840.4728833365143,3841.088564287787,Pwease Wif Trump,449,3.841088564287787e-06,(PWT),1741096808,,https://ipfs.io/ipfs/QmTNzBq9t2QHY1XV8U46JF4X8b3gsumhfQK9iScf67JeZp
6,5137.557747181721,24.662797953445533,6UHMfmDwxByLMm5MgPoWSkT8bToCEsWthWJcGhiqpump,4926.5115284673475,4874.863976630939,4926.5115284673475,RizzSpring,448,4.9265115284673475e-06,rizzspring,1741096808,,https://ipfs.io/ipfs/QmdExf9Hwh7gBcAnLsVRgLLQX6ZZ4a9voKxJkAnerpxdC2
8,581.1091835975149,2.457723113894971,4Jy1xVW1zgyYhDHsfoxZH1nC4z97hoWEjZzbPdiDXqx7,180048.85746704164,10712.334673229658,180048.85746704164,Gary Banking,447,3.60097813479016e-06,GB,1741096808,39.467518976034654,https://arweave.net/U-ErB0ePoF0ePkx5kI06VQ8VGywrJHlRprEFxUzUSto
9,3995.9297260000085,6.387046414575556,CKHVmtrZAYpraWemxUgHaimsaioHqhb4SGdWp4mC7pEH,150795.02897238225,25893.803964189174,150795.02897238225,Babon Game Community,446,0.015079502897238226,$BGC,1741096808,371.65558502110736,https://gateway.pinata.cloud/ipfs/Qme85DSR9Qj3a4379MwHaMRNv9xfF5amHMoAfRQ7p2VAE9
6,10963.970785690562,-31.616841752328863,AtxGtuyQeWCpnJk9ZgjzCrtwGpWeRzTeNqMq5uSopump,3944.0886220568214,3940.928206283139,3944.0886220568214,I believe in dogs,445,3.944088622056821e-06,POPE,1741096808,,https://ipfs.io/ipfs/QmS2AfpgVVXyuz8MknU1x3MrvhUAPAhPqp1hvDHja5eBgv
9,11890.673811442639,-7.929801352351179,yomFPUqz1wJwYSfD5tZJUtS3bNb8xs8mx9XzBv8RL39,7170462.9723609025,8324.33605070951,7170462.9723609025,YOM,444,0.0239045000006078,YOM,1741096808,29.95392723820796,https://yom.mypinata.cloud/ipfs/QmQ9qE5XWMEyzQGWJFcZjwjigHBzSWDaaf2xFhCFqdvUcx
9,9175.806159469947,-3.434159633522647,pen2WzojYAFUaWJn13c3UH2hXDZ5dCzu26U1xfaRx1b,46687203.64317099,118692.98855038575,46687203.64317099,Penguin,443,0.09337442265292706,PEN,1741096808,-63.25310692489627,https://arweave.net/d2bj_aJ4PCPaqf9O-JMszH6pXoySksX_LAYFe01UWa8
6,15483.60921747989,-8.904335186981275,3nBpu7q72hLE39jo4KMf777RJ1DofRgpuSy7qdwhpump,2375821.5522380164,148957.5691923001,2375821.5522380164,We are Satoshi,442,0.002376178927396834,SatoshiS,1741096808,-49.10191130202987,https://ipfs.io/ipfs/QmXNYrN2bFTSnVEuaxVTHpSfnWNwhtQMS2Jmu9W76hLjcB
6,11624.890150518526,-24.808713802156387,GQQVSaqT5tqStD3WdzHyopDWQX3h1e7n2tiLwo6epump,3862.8476834847966,6507.258189193849,3862.8476834847966,MANY,441,3.862847683484797e-06,MNY,1741096808,,https://ipfs.io/ipfs/QmXzaKCMtTGFTvjy2i7XSiadsxowxDDPjnBdSCFrqbvSC2
6,357.4550385508023,-8.16195151511329,2hwvQkm4BnBa6kqL7TAB9C5S8zwQfcmoC54yvJD75zLz,7279.621919681021,6647.431315619518,7279.621919681021,Cat in a Crown,440,7.280747753791546e-07,CCROWN,1741096808,-36.052708959267505,https://gateway.irys.xyz/0kqxY3dtUjHo2Ta3OJhp25MNTKdSpUH5z4WrAUwh1JI
6,30581.433427052736,-19.42921431551319,7ZvL3P5BpCXU4zCX3LKEmt6jZ7Q2gH4cmMNcsbG5pump,3986.187434113039,3973.244160799858,3986.187434113039,pwelon musk,439,3.986190834129054e-06,PWELON,1741096808,,https://ipfs.io/ipfs/QmfW4nxx7LUnpw6zFzCLDVdK2oxo5FC1yFTMgzXrgRqNRL
6,13314.541138830024,12.953012314907022,Cmt6QFnpJnQDJuY7bE3ThaMDvaExPmoSHfEJE8BDpump,59193.0993908311,26349.894911273306,59193.0993908311, Luis Antonio Tagle,438,5.9197277858073426e-05,POPE,1741096808,105.67576136012235,https://ipfs.io/ipfs/QmZYKXCnH8qoDAGm4EqPucd9Y1w97Zajo856UqHNrquQmr
9,13469.58683191727,-8.813834711904628,A3gMddXMAhmc3P9dLjHv2n6ywWWzpGZbRCH6y8sta8ug,3015688.5485676406,282770.7918423478,3015688.5485676406,Chiitan☆Coin,437,0.0060314451810538254,CTAN,1741096808,4.145669585152667,https://ipfs.io/ipfs/QmNavbEVC4rmUEjaCsqszPruDMq3vhU75U6d3e1GnmsFKi
6,6020.213466473,-2.01418414993474,FuQASH8ps9NPeDu4h3rVtMBygKYoSiSTZ4uSiA5tpump,140036.5265768631,78004.30145151106,140036.5265768631,Banana for Scale,436,0.00014006681876696996,Banana,1741096808,-33.19466008850604,https://ipfs.io/ipfs/Qmez3Rj6oM5TWBNGnzWuiJB9N5midTxhh6geLn271JLkaT
9,8906.63337200002,-1.96488442776407,AtF6UM11gM8pB2pcoBLDV5DDwpHPDzgYEKB8oNqSVee3,87457.69225519623,25553.13323411569,87457.69225519623,ItronixAI,435,8.746173196900504e-05,ITXS,1741096808,-36.84661402693628,https://ipfs.io/ipfs/QmR5xKHqdoFzeG3fxFz83WNYGNE5LcawpWHffvyDhBi8jQ
6,34917.022107370154,-7.130833140324206,G1v8e3KN8fxi2wMo2HR21c6qJcsw7RGZ1cNEWJNFpump,4065.9920545270643,4075.7352690323764,4065.9920545270643,smow pwease,434,4.0659920545270644e-06,smowpwease,1741096808,,https://ipfs.io/ipfs/QmTmQmXUyehpQdMsqy5NDG6yaBUjcuhuUT783aGx54WHuu
6,4714.505093196831,-6.060579106042546,2JNzqJ9V6st94m4v7DRJHwLN88k5RiRaoQusp9Uvpump,4161.996336585947,5047.9343488540935,4161.996336585947,Reek,433,4.1619963365859464e-06,Reek,1741096808,,https://ipfs.io/ipfs/QmUiUKpN4HNsMtUHcz8opueAqLwJfGbzeZpK7mUBAjJNuN
9,49864.3062385112,,mntB9bqg9u1FpgdRx6L368dK8Dj5fbcasDrMkXi7HYV,,1025.1885096698522,,CASHA,432,,CASHA,1741096808,106.65458160370915,https://raw.githubusercontent.com/RumitoCoin/cashasol/refs/heads/main/CASHA1024.png
6,3383.076796980855,5.707923632836227,oinf3eKVUaFQzwJFEQ7KPQKBf6d7i274MbGYhaqpump,5454.51168457274,5266.042436459156,5454.51168457274,RATATE,431,5.454511684607583e-06,RATATE,1741096808,,https://ipfs.io/ipfs/QmQMnsWP9qZ1vrK6pS6uSzVXYeGGpUCXHcLiYuVGT4rS4F
6,11605.482689999946,-3.9329518208795364,BcHAcz6qH8TXLBnCMQNzKaor462jyxayfZ1vebuFsu9M,242406.82290394075,60754.022183483816,242406.82290394075,Jeet Capital,430,0.009696273092478539,Jeeta,1741096808,272.12550926374234,https://ipfs.io/ipfs/QmRHDcBKZ85CF9HgSyAzEmk1KcpUaYa9rqp6M2ysMoDWHf
6,12079.220091923507,93.86095812494324,ArTxTjLL4s6ocmC3rCgEU8uWkhs7iG5mECAeYwZgxcwm,24638.438102731576,5105.323047884104,24638.438102731576,Trump Zelensky Battl,429,2.4481792217769147e-05,TRUZEB,1741096808,,https://ipfs.io/ipfs/QmahZoaGK3k1kMYvz54a6duDgqYgew2ngDJKNJHWSnKhVt
6,183602.95615178024,-67.02088845636642,9pce6zspyQUHqcF6R6diCaGPnMbAns71nKVHhmaRpump,2444.1361747157675,4583.769451640209,2444.1361747157675,2PIZZA,428,2.4485142956338303e-06,2PIZZA,1741096808,311968573546717000,https://ipfs.io/ipfs/QmTqQaGLcbcChvax7dyvaz4pHVrkUucpN7Z6MwViUA1VCs
8,1537.7028080184864,-7.513521756513162,HzdodbP4R2pZLSdhpDASPTMMdhiKWrMtXvZ4cXCKZena,14937094.012519313,64675.694337862384,14937094.012519313,AIGT,427,0.021038160718588904,AIGT,1741096808,-61.876681750320216,https://upload.gtokentool.com/1737386364/1.png
6,3714.19370394591,43.27625065527984,6DhwM6qZ7BH7bAqC28RbCmypBsvz8Mj6zD2VbkPGBFcV,18247.323119113502,7262.900811270822,18247.323119113502,Pope,426,0.01928005021575208,POPE,1741096808,147.04585683098784,https://imgur.fotofolio.xyz/?w=128&h=128&default=1&url=https%3A%2F%2Fimgur.fotofolio.xyz%2F%3Fw%3D128%26h%3D128%26default%3D1%26url%3Dhttps%253A%252F%252Fimgur.fotofolio.xyz%252F%253Fw%253D128%2526h%253D128%2526default%253D1%2526url%253Dhttps%25253A%25252F%25252Fi.imgur.com%25252F04XjVMS.jpeg
6,1335.946599585024,-5.599626907555346,B1N1HcMm4RysYz4smsXwmk2UnS8NziqKCM6Ho8i62vXo,1724292.8363854827,15431.4884999347,1724292.8363854827,COMPUTE,425,0.00017242971255857517,COMPUTE,1741096808,1.9717218606391484,https://ipfs.io/ipfs/QmWz2VyrEidj2g1FPfk8WECYgHVEb9ZSH6XSt4Yswxkf2N
9,438.3445981676105,-6.8011256120376045,FVFZxEewzrXooU8n8PjGPWKHHzouDjPfW6rzVaeXqGvY,24300.765258581316,10566.512098042567,24300.765258581316,Radx_AI,424,3.889456586830055e-06,Radx,1741096808,-65.24357839684895,https://gray-giant-harrier-974.mypinata.cloud/ipfs/QmXESw3JKvc2YJzr2D447LbxS4erjgkwwpoYN4UqPvrVte
6,10606.974135183395,-0.9612063693012546,5qfGc1Xk3osixHTrsLNZ6KjrfzGWP8AuyYpkNs2q3cWn,69327.95431341743,31726.911135115904,69327.95431341743,Bitboy,423,8.200312865295329e-05,BITBOY,1741096808,1583.5381187189987,https://pump.mypinata.cloud/ipfs/QmSEDBnQnFDdgjyTtCP4ehFieUd3QnVyegMjhHLAYPYAKz
6,1506.6421630197494,10.320597549792412,6uAufXPdvenEVxCRayMj8qSPG8xA386ZLuoVr9tvHZqx,9799.563711001718,6520.4642079430005,9799.563711001718,Battle Buddy Token,422,9.799968569466907e-06,BBTKN,1741096808,54.6542338004079,https://ipfs.io/ipfs/QmRFXhGF6ZakPMGUU3zmV9n3xgyQKJViNi2eqhMSfhifU3
6,245.89740528555768,-9.441603335941721,CT24uZcVKeat9A4tUfUS6fXWhVqtcYyeEAiYSswBpump,16846.538837250147,18417.678676061343,16846.538837250147,phrog,421,1.685287204316779e-05,phrog,1741096808,-65.39368187312208,https://ipfs.io/ipfs/QmSZBUYYoaK2wKbjASoPzLzoxB5a9CwhgzeCqStPKPm6bd
6,16129.886886768183,-7.783116932074875,FprQaYuyA4CN1f7UtLd7Vd1NR9vyACBy91cE8tiGpump,120054.0053656295,93863.48144072443,120054.0053656295,MARIONAWFAL ON X,420,0.00040030917506991305,MARIO,1741096808,-40.277846261217675,https://ipfs.io/ipfs/QmeRsyj8j4u5TQJYrBVvFwsubo2XcEpn7XDVHeWgfyDA9u
6,4835.762010387052,-6.93296375002833,7e5Pf8guz5XtcGHWiCFwxF4YQpnpo32WGuwxhTJWpump,26071.79889438769,16133.198103090599,26071.79889438769,Pope Francis,419,2.608430369374149e-05,Francis,1741096808,-72.76742064157293,https://ipfs.io/ipfs/QmNUJF38GxB5ekqNXaxLuuBaNyGqsgt4gMT9zcSTX8ufb4
6,5055.769026696642,-4.056196399240631,5m5617WqRBh8FBVadwVF9uMhsnYfxDcMjCrsqHfzpump,40404.478357427826,19630.930896684607,40404.478357427826,insecurity,418,4.042368627118689e-05,insecurity,1741096808,-32.79739528238968,https://ipfs.io/ipfs/QmaPtXfxGzzT5CLR5euTsNQeC3rNEXtXPhLhBfZBDbDUTC
8,1201.4723368167074,-1.5395127874221521,AHcxvCP5se2DiqfcXwBz8i7WygwWJdd8f9S9t6nd4YsQ,209020.32125459058,117003.54424254887,209020.32125459058,XCAD Token (Wormhole),417,0.09272864758979231,XCAD,1741096808,-68.56333127346895,
6,7267.964088802197,-9.78484417953205,t9bFJnG9QvzYUomRuef8239ezZczLteb4fUQ4B3pump,14824.3460717229,13712.4785414484,14824.3460717229,It's just getting started,416,1.4831039440830453e-05,Started,1741096808,-91.51312458710488,https://ipfs.io/ipfs/QmS1zHGB93BLFAuD75Yv1L4WNht2j3oXDYLiphaVBCAq8Z
6,311.44659702406295,-7.717751840104891,smoEhMZMweWBnpd1QoU4ZjuVNBxMFchqy4NRMBbtW7V,35331.852697628834,10346.476326757655,35331.852697628834,SMORES,415,0.004016265693878791,SMORES,1741096808,-37.74193562381596,https://shdw-drive.genesysgo.net/2iHNWQtfUsth1F7dy6Mtjr9dHmYPZN7TZS4W2GcEwNTE/smores.png
9,7465.347082027651,-5.090853681290485,HKJHsYJHMVK5VRyHHk5GhvzY9tBAAtPvDkZfDH6RLDTd,4703844.713684216,81466.61566600719,4703844.713684216,READY!,414,0.004703856160385085,READY,1741096808,-51.388284369179495,https://cdn.bravoready.com/token/READY!-coin-logo-256x256.png
